PID,Measure,Item,Rating,Category
84,Sense,Doctor,7,Agents
84,Sense,Cashier,7,Agents
85,Felicity,ChatGPT,7,AI
85,Felicity,LLM,3,AI
85,Felicity,Self_Driving_Car,7,AI
85,Felicity,AI,7,AI
85,Felicity,Amazon_Alexa,5,AI
85,Felicity,Robot,6,AI
85,Felicity,Rectangle,1,Abstract
85,Felicity,Number_5,1,Abstract
85,Felicity,Color_Blue,1,Abstract
85,Felicity,Tree,1,Inanimate_Nature
85,Felicity,Moon,1,Inanimate_Nature
85,Felicity,Stone,1,Inanimate_Nature
85,Felicity,Pizza,1,Food
85,Felicity,Cheese,1,Food
85,Felicity,Sandwich,1,Food
85,Felicity,Vending_Machine,7,Animate_Artifacts
85,Felicity,Sewing_Machine,7,Animate_Artifacts
85,Felicity,Photocopier,2,Animate_Artifacts
85,Felicity,Dog,7,Animals
85,Felicity,Lizard,3,Animals
85,Felicity,Gorilla,4,Animals
85,Felicity,Microsoft,7,Group_Agents
85,Felicity,Government,7,Group_Agents
85,Felicity,Newspaper,7,Group_Agents
85,Felicity,My_Mother,7,Agents
85,Felicity,Doctor,7,Agents
85,Felicity,Cashier,7,Agents
86,Felicity,ChatGPT,5,AI
86,Felicity,LLM,5,AI
86,Felicity,Self_Driving_Car,5,AI
86,Felicity,AI,5,AI
86,Felicity,Amazon_Alexa,6,AI
86,Felicity,Robot,5,AI
86,Felicity,Rectangle,1,Abstract
86,Felicity,Number_5,1,Abstract
86,Felicity,Color_Blue,1,Abstract
86,Felicity,Tree,2,Inanimate_Nature
86,Felicity,Moon,1,Inanimate_Nature
86,Felicity,Stone,1,Inanimate_Nature
86,Felicity,Pizza,1,Food
86,Felicity,Cheese,1,Food
86,Felicity,Sandwich,1,Food
86,Felicity,Vending_Machine,5,Animate_Artifacts
86,Felicity,Sewing_Machine,5,Animate_Artifacts
86,Felicity,Photocopier,4,Animate_Artifacts
86,Felicity,Dog,4,Animals
86,Felicity,Lizard,1,Animals
86,Felicity,Gorilla,4,Animals
86,Felicity,Microsoft,6,Group_Agents
86,Felicity,Government,7,Group_Agents
86,Felicity,Newspaper,5,Group_Agents
86,Felicity,My_Mother,7,Agents
86,Felicity,Doctor,7,Agents
86,Felicity,Cashier,7,Agents
87,Felicity,ChatGPT,5,AI
87,Felicity,LLM,6,AI
87,Felicity,Self_Driving_Car,6,AI
87,Felicity,AI,4,AI
87,Felicity,Amazon_Alexa,7,AI
87,Felicity,Robot,4,AI
87,Felicity,Rectangle,1,Abstract
87,Felicity,Number_5,1,Abstract
87,Felicity,Color_Blue,1,Abstract
87,Felicity,Tree,1,Inanimate_Nature
87,Felicity,Moon,1,Inanimate_Nature
87,Felicity,Stone,1,Inanimate_Nature
87,Felicity,Pizza,1,Food
87,Felicity,Cheese,1,Food
87,Felicity,Sandwich,2,Food
87,Felicity,Vending_Machine,2,Animate_Artifacts
87,Felicity,Sewing_Machine,4,Animate_Artifacts
87,Felicity,Photocopier,1,Animate_Artifacts
87,Felicity,Dog,5,Animals
87,Felicity,Lizard,1,Animals
87,Felicity,Gorilla,1,Animals
87,Felicity,Microsoft,7,Group_Agents
87,Felicity,Government,6,Group_Agents
87,Felicity,Newspaper,5,Group_Agents
87,Felicity,My_Mother,7,Agents
87,Felicity,Doctor,7,Agents
87,Felicity,Cashier,7,Agents
88,Felicity,ChatGPT,3,AI
88,Felicity,LLM,1,AI
88,Felicity,Self_Driving_Car,5,AI
88,Felicity,AI,1,AI
88,Felicity,Amazon_Alexa,1,AI
88,Felicity,Robot,2,AI
88,Felicity,Rectangle,1,Abstract
88,Felicity,Number_5,1,Abstract
88,Felicity,Color_Blue,1,Abstract
88,Felicity,Tree,1,Inanimate_Nature
88,Felicity,Moon,1,Inanimate_Nature
88,Felicity,Stone,1,Inanimate_Nature
88,Felicity,Pizza,1,Food
88,Felicity,Cheese,1,Food
88,Felicity,Sandwich,1,Food
88,Felicity,Vending_Machine,1,Animate_Artifacts
88,Felicity,Sewing_Machine,1,Animate_Artifacts
88,Felicity,Photocopier,1,Animate_Artifacts
88,Felicity,Dog,4,Animals
88,Felicity,Lizard,1,Animals
88,Felicity,Gorilla,1,Animals
88,Felicity,Microsoft,4,Group_Agents
88,Felicity,Government,5,Group_Agents
88,Felicity,Newspaper,5,Group_Agents
88,Felicity,My_Mother,7,Agents
88,Felicity,Doctor,7,Agents
88,Felicity,Cashier,6,Agents
89,Sense,ChatGPT,7,AI
89,Sense,LLM,1,AI
89,Sense,Self_Driving_Car,7,AI
89,Sense,AI,7,AI
89,Sense,Amazon_Alexa,5,AI
89,Sense,Robot,7,AI
89,Sense,Rectangle,1,Abstract
89,Sense,Number_5,1,Abstract
89,Sense,Color_Blue,1,Abstract
89,Sense,Tree,1,Inanimate_Nature
89,Sense,Moon,2,Inanimate_Nature
89,Sense,Stone,1,Inanimate_Nature
89,Sense,Pizza,2,Food
89,Sense,Cheese,2,Food
89,Sense,Sandwich,2,Food
89,Sense,Vending_Machine,6,Animate_Artifacts
89,Sense,Sewing_Machine,6,Animate_Artifacts
89,Sense,Photocopier,6,Animate_Artifacts
89,Sense,Dog,7,Animals
89,Sense,Lizard,7,Animals
89,Sense,Gorilla,7,Animals
89,Sense,Microsoft,7,Group_Agents
89,Sense,Government,7,Group_Agents
89,Sense,Newspaper,7,Group_Agents
89,Sense,My_Mother,7,Agents
89,Sense,Doctor,7,Agents
89,Sense,Cashier,7,Agents
90,Sense,ChatGPT,6,AI
90,Sense,LLM,5,AI
90,Sense,Self_Driving_Car,6,AI
90,Sense,AI,7,AI
90,Sense,Amazon_Alexa,6,AI
90,Sense,Robot,6,AI
90,Sense,Rectangle,1,Abstract
90,Sense,Number_5,2,Abstract
90,Sense,Color_Blue,2,Abstract
90,Sense,Tree,1,Inanimate_Nature
90,Sense,Moon,4,Inanimate_Nature
90,Sense,Stone,1,Inanimate_Nature
90,Sense,Pizza,5,Food
90,Sense,Cheese,2,Food
90,Sense,Sandwich,3,Food
90,Sense,Vending_Machine,6,Animate_Artifacts
90,Sense,Sewing_Machine,5,Animate_Artifacts
90,Sense,Photocopier,6,Animate_Artifacts
90,Sense,Dog,6,Animals
90,Sense,Lizard,5,Animals
90,Sense,Gorilla,6,Animals
90,Sense,Microsoft,6,Group_Agents
90,Sense,Government,7,Group_Agents
90,Sense,Newspaper,4,Group_Agents
90,Sense,My_Mother,7,Agents
90,Sense,Doctor,7,Agents
90,Sense,Cashier,7,Agents
91,Felicity,ChatGPT,7,AI
91,Felicity,LLM,7,AI
91,Felicity,Self_Driving_Car,7,AI
91,Felicity,AI,7,AI
91,Felicity,Amazon_Alexa,7,AI
91,Felicity,Robot,7,AI
91,Felicity,Rectangle,1,Abstract
91,Felicity,Number_5,1,Abstract
91,Felicity,Color_Blue,1,Abstract
91,Felicity,Tree,1,Inanimate_Nature
91,Felicity,Moon,1,Inanimate_Nature
91,Felicity,Stone,1,Inanimate_Nature
91,Felicity,Pizza,2,Food
91,Felicity,Cheese,2,Food
91,Felicity,Sandwich,1,Food
91,Felicity,Vending_Machine,1,Animate_Artifacts
91,Felicity,Sewing_Machine,6,Animate_Artifacts
91,Felicity,Photocopier,1,Animate_Artifacts
91,Felicity,Dog,7,Animals
91,Felicity,Lizard,6,Animals
91,Felicity,Gorilla,6,Animals
91,Felicity,Microsoft,7,Group_Agents
91,Felicity,Government,7,Group_Agents
91,Felicity,Newspaper,7,Group_Agents
91,Felicity,My_Mother,7,Agents
91,Felicity,Doctor,7,Agents
91,Felicity,Cashier,7,Agents
92,Sense,ChatGPT,7,AI
92,Sense,LLM,2,AI
92,Sense,Self_Driving_Car,7,AI
92,Sense,AI,7,AI
92,Sense,Amazon_Alexa,7,AI
92,Sense,Robot,3,AI
92,Sense,Rectangle,1,Abstract
92,Sense,Number_5,1,Abstract
92,Sense,Color_Blue,1,Abstract
92,Sense,Tree,1,Inanimate_Nature
92,Sense,Moon,1,Inanimate_Nature
92,Sense,Stone,1,Inanimate_Nature
92,Sense,Pizza,1,Food
92,Sense,Cheese,1,Food
92,Sense,Sandwich,1,Food
92,Sense,Vending_Machine,2,Animate_Artifacts
92,Sense,Sewing_Machine,1,Animate_Artifacts
92,Sense,Photocopier,2,Animate_Artifacts
92,Sense,Dog,7,Animals
92,Sense,Lizard,3,Animals
92,Sense,Gorilla,5,Animals
92,Sense,Microsoft,7,Group_Agents
92,Sense,Government,7,Group_Agents
92,Sense,Newspaper,7,Group_Agents
92,Sense,My_Mother,7,Agents
92,Sense,Doctor,7,Agents
92,Sense,Cashier,7,Agents
93,Sense,ChatGPT,4,AI
93,Sense,LLM,1,AI
93,Sense,Self_Driving_Car,4,AI
93,Sense,AI,4,AI
93,Sense,Amazon_Alexa,4,AI
93,Sense,Robot,4,AI
93,Sense,Rectangle,1,Abstract
93,Sense,Number_5,1,Abstract
93,Sense,Color_Blue,1,Abstract
93,Sense,Tree,1,Inanimate_Nature
93,Sense,Moon,1,Inanimate_Nature
93,Sense,Stone,1,Inanimate_Nature
93,Sense,Pizza,1,Food
93,Sense,Cheese,1,Food
93,Sense,Sandwich,1,Food
93,Sense,Vending_Machine,1,Animate_Artifacts
93,Sense,Sewing_Machine,1,Animate_Artifacts
93,Sense,Photocopier,7,Animate_Artifacts
93,Sense,Dog,5,Animals
93,Sense,Lizard,1,Animals
93,Sense,Gorilla,6,Animals
93,Sense,Microsoft,5,Group_Agents
93,Sense,Government,2,Group_Agents
93,Sense,Newspaper,4,Group_Agents
93,Sense,My_Mother,7,Agents
93,Sense,Doctor,7,Agents
93,Sense,Cashier,5,Agents
94,Felicity,ChatGPT,1,AI
94,Felicity,LLM,1,AI
94,Felicity,Self_Driving_Car,2,AI
94,Felicity,AI,2,AI
94,Felicity,Amazon_Alexa,2,AI
94,Felicity,Robot,3,AI
94,Felicity,Rectangle,1,Abstract
94,Felicity,Number_5,1,Abstract
94,Felicity,Color_Blue,1,Abstract
94,Felicity,Tree,1,Inanimate_Nature
94,Felicity,Moon,1,Inanimate_Nature
94,Felicity,Stone,1,Inanimate_Nature
94,Felicity,Pizza,1,Food
94,Felicity,Cheese,2,Food
94,Felicity,Sandwich,1,Food
94,Felicity,Vending_Machine,1,Animate_Artifacts
94,Felicity,Sewing_Machine,1,Animate_Artifacts
94,Felicity,Photocopier,4,Animate_Artifacts
94,Felicity,Dog,5,Animals
94,Felicity,Lizard,1,Animals
94,Felicity,Gorilla,4,Animals
94,Felicity,Microsoft,6,Group_Agents
94,Felicity,Government,3,Group_Agents
94,Felicity,Newspaper,2,Group_Agents
94,Felicity,My_Mother,7,Agents
94,Felicity,Doctor,6,Agents
94,Felicity,Cashier,6,Agents
95,Felicity,ChatGPT,4,AI
95,Felicity,LLM,5,AI
95,Felicity,Self_Driving_Car,3,AI
95,Felicity,AI,3,AI
95,Felicity,Amazon_Alexa,4,AI
95,Felicity,Robot,1,AI
95,Felicity,Rectangle,1,Abstract
95,Felicity,Number_5,4,Abstract
95,Felicity,Color_Blue,2,Abstract
95,Felicity,Tree,1,Inanimate_Nature
95,Felicity,Moon,1,Inanimate_Nature
95,Felicity,Stone,2,Inanimate_Nature
95,Felicity,Pizza,2,Food
95,Felicity,Cheese,3,Food
95,Felicity,Sandwich,2,Food
95,Felicity,Vending_Machine,3,Animate_Artifacts
95,Felicity,Sewing_Machine,3,Animate_Artifacts
95,Felicity,Photocopier,3,Animate_Artifacts
95,Felicity,Dog,6,Animals
95,Felicity,Lizard,3,Animals
95,Felicity,Gorilla,4,Animals
95,Felicity,Microsoft,5,Group_Agents
95,Felicity,Government,5,Group_Agents
95,Felicity,Newspaper,5,Group_Agents
95,Felicity,My_Mother,7,Agents
95,Felicity,Doctor,7,Agents
95,Felicity,Cashier,7,Agents
96,Felicity,ChatGPT,7,AI
96,Felicity,LLM,6,AI
96,Felicity,Self_Driving_Car,7,AI
96,Felicity,AI,7,AI
96,Felicity,Amazon_Alexa,5,AI
96,Felicity,Robot,4,AI
96,Felicity,Rectangle,2,Abstract
96,Felicity,Number_5,2,Abstract
96,Felicity,Color_Blue,2,Abstract
96,Felicity,Tree,1,Inanimate_Nature
96,Felicity,Moon,1,Inanimate_Nature
96,Felicity,Stone,1,Inanimate_Nature
96,Felicity,Pizza,5,Food
96,Felicity,Cheese,5,Food
96,Felicity,Sandwich,5,Food
96,Felicity,Vending_Machine,3,Animate_Artifacts
96,Felicity,Sewing_Machine,3,Animate_Artifacts
96,Felicity,Photocopier,5,Animate_Artifacts
96,Felicity,Dog,7,Animals
96,Felicity,Lizard,5,Animals
96,Felicity,Gorilla,6,Animals
96,Felicity,Microsoft,7,Group_Agents
96,Felicity,Government,7,Group_Agents
96,Felicity,Newspaper,6,Group_Agents
96,Felicity,My_Mother,7,Agents
96,Felicity,Doctor,7,Agents
96,Felicity,Cashier,7,Agents
97,Sense,ChatGPT,3,AI
97,Sense,LLM,1,AI
97,Sense,Self_Driving_Car,6,AI
97,Sense,AI,3,AI
97,Sense,Amazon_Alexa,6,AI
97,Sense,Robot,5,AI
97,Sense,Rectangle,1,Abstract
97,Sense,Number_5,1,Abstract
97,Sense,Color_Blue,1,Abstract
97,Sense,Tree,1,Inanimate_Nature
97,Sense,Moon,1,Inanimate_Nature
97,Sense,Stone,1,Inanimate_Nature
97,Sense,Pizza,3,Food
97,Sense,Cheese,2,Food
97,Sense,Sandwich,2,Food
97,Sense,Vending_Machine,4,Animate_Artifacts
97,Sense,Sewing_Machine,1,Animate_Artifacts
97,Sense,Photocopier,3,Animate_Artifacts
97,Sense,Dog,7,Animals
97,Sense,Lizard,7,Animals
97,Sense,Gorilla,6,Animals
97,Sense,Microsoft,4,Group_Agents
97,Sense,Government,7,Group_Agents
97,Sense,Newspaper,4,Group_Agents
97,Sense,My_Mother,7,Agents
97,Sense,Doctor,7,Agents
97,Sense,Cashier,7,Agents
98,Felicity,ChatGPT,7,AI
98,Felicity,LLM,4,AI
98,Felicity,Self_Driving_Car,7,AI
98,Felicity,AI,6,AI
98,Felicity,Amazon_Alexa,6,AI
98,Felicity,Robot,6,AI
98,Felicity,Rectangle,1,Abstract
98,Felicity,Number_5,1,Abstract
98,Felicity,Color_Blue,1,Abstract
98,Felicity,Tree,1,Inanimate_Nature
98,Felicity,Moon,1,Inanimate_Nature
98,Felicity,Stone,1,Inanimate_Nature
98,Felicity,Pizza,2,Food
98,Felicity,Cheese,2,Food
98,Felicity,Sandwich,2,Food
98,Felicity,Vending_Machine,3,Animate_Artifacts
98,Felicity,Sewing_Machine,1,Animate_Artifacts
98,Felicity,Photocopier,5,Animate_Artifacts
98,Felicity,Dog,6,Animals
98,Felicity,Lizard,2,Animals
98,Felicity,Gorilla,2,Animals
98,Felicity,Microsoft,6,Group_Agents
98,Felicity,Government,7,Group_Agents
98,Felicity,Newspaper,7,Group_Agents
98,Felicity,My_Mother,7,Agents
98,Felicity,Doctor,7,Agents
98,Felicity,Cashier,7,Agents
99,Sense,ChatGPT,7,AI
99,Sense,LLM,7,AI
99,Sense,Self_Driving_Car,7,AI
99,Sense,AI,7,AI
99,Sense,Amazon_Alexa,7,AI
99,Sense,Robot,7,AI
99,Sense,Rectangle,1,Abstract
99,Sense,Number_5,1,Abstract
99,Sense,Color_Blue,1,Abstract
99,Sense,Tree,2,Inanimate_Nature
99,Sense,Moon,1,Inanimate_Nature
99,Sense,Stone,2,Inanimate_Nature
99,Sense,Pizza,3,Food
99,Sense,Cheese,4,Food
99,Sense,Sandwich,2,Food
99,Sense,Vending_Machine,2,Animate_Artifacts
99,Sense,Sewing_Machine,3,Animate_Artifacts
99,Sense,Photocopier,3,Animate_Artifacts
99,Sense,Dog,7,Animals
99,Sense,Lizard,7,Animals
99,Sense,Gorilla,7,Animals
99,Sense,Microsoft,7,Group_Agents
99,Sense,Government,7,Group_Agents
99,Sense,Newspaper,6,Group_Agents
99,Sense,My_Mother,7,Agents
99,Sense,Doctor,7,Agents
99,Sense,Cashier,7,Agents
100,Felicity,ChatGPT,5,AI
100,Felicity,LLM,1,AI
100,Felicity,Self_Driving_Car,5,AI
100,Felicity,AI,5,AI
100,Felicity,Amazon_Alexa,5,AI
100,Felicity,Robot,5,AI
100,Felicity,Rectangle,1,Abstract
100,Felicity,Number_5,1,Abstract
100,Felicity,Color_Blue,1,Abstract
100,Felicity,Tree,1,Inanimate_Nature
100,Felicity,Moon,1,Inanimate_Nature
100,Felicity,Stone,1,Inanimate_Nature
100,Felicity,Pizza,1,Food
100,Felicity,Cheese,1,Food
100,Felicity,Sandwich,1,Food
100,Felicity,Vending_Machine,5,Animate_Artifacts
100,Felicity,Sewing_Machine,5,Animate_Artifacts
100,Felicity,Photocopier,6,Animate_Artifacts
100,Felicity,Dog,5,Animals
100,Felicity,Lizard,1,Animals
100,Felicity,Gorilla,1,Animals
100,Felicity,Microsoft,5,Group_Agents
100,Felicity,Government,6,Group_Agents
100,Felicity,Newspaper,5,Group_Agents
100,Felicity,My_Mother,7,Agents
100,Felicity,Doctor,7,Agents
100,Felicity,Cashier,5,Agents
101,Sense,ChatGPT,6,AI
101,Sense,LLM,5,AI
101,Sense,Self_Driving_Car,7,AI
101,Sense,AI,3,AI
101,Sense,Amazon_Alexa,7,AI
101,Sense,Robot,6,AI
101,Sense,Rectangle,2,Abstract
101,Sense,Number_5,3,Abstract
101,Sense,Color_Blue,3,Abstract
101,Sense,Tree,5,Inanimate_Nature
101,Sense,Moon,6,Inanimate_Nature
101,Sense,Stone,3,Inanimate_Nature
101,Sense,Pizza,5,Food
101,Sense,Cheese,6,Food
101,Sense,Sandwich,5,Food
101,Sense,Vending_Machine,4,Animate_Artifacts
101,Sense,Sewing_Machine,6,Animate_Artifacts
101,Sense,Photocopier,5,Animate_Artifacts
101,Sense,Dog,7,Animals
101,Sense,Lizard,6,Animals
101,Sense,Gorilla,6,Animals
101,Sense,Microsoft,7,Group_Agents
101,Sense,Government,7,Group_Agents
101,Sense,Newspaper,6,Group_Agents
101,Sense,My_Mother,7,Agents
101,Sense,Doctor,6,Agents
101,Sense,Cashier,7,Agents
102,Felicity,ChatGPT,5,AI
102,Felicity,LLM,3,AI
102,Felicity,Self_Driving_Car,5,AI
102,Felicity,AI,4,AI
102,Felicity,Amazon_Alexa,4,AI
102,Felicity,Robot,4,AI
102,Felicity,Rectangle,4,Abstract
102,Felicity,Number_5,3,Abstract
102,Felicity,Color_Blue,4,Abstract
102,Felicity,Tree,3,Inanimate_Nature
102,Felicity,Moon,3,Inanimate_Nature
102,Felicity,Stone,3,Inanimate_Nature
102,Felicity,Pizza,2,Food
102,Felicity,Cheese,3,Food
102,Felicity,Sandwich,2,Food
102,Felicity,Vending_Machine,5,Animate_Artifacts
102,Felicity,Sewing_Machine,4,Animate_Artifacts
102,Felicity,Photocopier,5,Animate_Artifacts
102,Felicity,Dog,5,Animals
102,Felicity,Lizard,3,Animals
102,Felicity,Gorilla,3,Animals
102,Felicity,Microsoft,5,Group_Agents
102,Felicity,Government,3,Group_Agents
102,Felicity,Newspaper,5,Group_Agents
102,Felicity,My_Mother,6,Agents
102,Felicity,Doctor,5,Agents
102,Felicity,Cashier,5,Agents
103,Felicity,ChatGPT,6,AI
103,Felicity,LLM,5,AI
103,Felicity,Self_Driving_Car,4,AI
103,Felicity,AI,6,AI
103,Felicity,Amazon_Alexa,6,AI
103,Felicity,Robot,4,AI
103,Felicity,Rectangle,6,Abstract
103,Felicity,Number_5,5,Abstract
103,Felicity,Color_Blue,5,Abstract
103,Felicity,Tree,3,Inanimate_Nature
103,Felicity,Moon,6,Inanimate_Nature
103,Felicity,Stone,6,Inanimate_Nature
103,Felicity,Pizza,5,Food
103,Felicity,Cheese,5,Food
103,Felicity,Sandwich,5,Food
103,Felicity,Vending_Machine,6,Animate_Artifacts
103,Felicity,Sewing_Machine,5,Animate_Artifacts
103,Felicity,Photocopier,5,Animate_Artifacts
103,Felicity,Dog,6,Animals
103,Felicity,Lizard,6,Animals
103,Felicity,Gorilla,6,Animals
103,Felicity,Microsoft,6,Group_Agents
103,Felicity,Government,4,Group_Agents
103,Felicity,Newspaper,6,Group_Agents
103,Felicity,My_Mother,6,Agents
103,Felicity,Doctor,6,Agents
103,Felicity,Cashier,5,Agents
104,Felicity,ChatGPT,7,AI
104,Felicity,LLM,7,AI
104,Felicity,Self_Driving_Car,7,AI
104,Felicity,AI,7,AI
104,Felicity,Amazon_Alexa,7,AI
104,Felicity,Robot,7,AI
104,Felicity,Rectangle,1,Abstract
104,Felicity,Number_5,2,Abstract
104,Felicity,Color_Blue,1,Abstract
104,Felicity,Tree,3,Inanimate_Nature
104,Felicity,Moon,3,Inanimate_Nature
104,Felicity,Stone,3,Inanimate_Nature
104,Felicity,Pizza,1,Food
104,Felicity,Cheese,2,Food
104,Felicity,Sandwich,1,Food
104,Felicity,Vending_Machine,7,Animate_Artifacts
104,Felicity,Sewing_Machine,6,Animate_Artifacts
104,Felicity,Photocopier,7,Animate_Artifacts
104,Felicity,Dog,7,Animals
104,Felicity,Lizard,5,Animals
104,Felicity,Gorilla,6,Animals
104,Felicity,Microsoft,7,Group_Agents
104,Felicity,Government,7,Group_Agents
104,Felicity,Newspaper,7,Group_Agents
104,Felicity,My_Mother,7,Agents
104,Felicity,Doctor,7,Agents
104,Felicity,Cashier,7,Agents
105,Sense,ChatGPT,4,AI
105,Sense,LLM,4,AI
105,Sense,Self_Driving_Car,5,AI
105,Sense,AI,5,AI
105,Sense,Amazon_Alexa,5,AI
105,Sense,Robot,4,AI
105,Sense,Rectangle,1,Abstract
105,Sense,Number_5,1,Abstract
105,Sense,Color_Blue,1,Abstract
105,Sense,Tree,2,Inanimate_Nature
105,Sense,Moon,1,Inanimate_Nature
105,Sense,Stone,1,Inanimate_Nature
105,Sense,Pizza,1,Food
105,Sense,Cheese,1,Food
105,Sense,Sandwich,1,Food
105,Sense,Vending_Machine,2,Animate_Artifacts
105,Sense,Sewing_Machine,2,Animate_Artifacts
105,Sense,Photocopier,2,Animate_Artifacts
105,Sense,Dog,7,Animals
105,Sense,Lizard,3,Animals
105,Sense,Gorilla,6,Animals
105,Sense,Microsoft,5,Group_Agents
105,Sense,Government,6,Group_Agents
105,Sense,Newspaper,3,Group_Agents
105,Sense,My_Mother,7,Agents
105,Sense,Doctor,6,Agents
105,Sense,Cashier,6,Agents
106,Felicity,ChatGPT,4,AI
106,Felicity,LLM,1,AI
106,Felicity,Self_Driving_Car,2,AI
106,Felicity,AI,3,AI
106,Felicity,Amazon_Alexa,2,AI
106,Felicity,Robot,2,AI
106,Felicity,Rectangle,1,Abstract
106,Felicity,Number_5,1,Abstract
106,Felicity,Color_Blue,1,Abstract
106,Felicity,Tree,2,Inanimate_Nature
106,Felicity,Moon,2,Inanimate_Nature
106,Felicity,Stone,1,Inanimate_Nature
106,Felicity,Pizza,2,Food
106,Felicity,Cheese,1,Food
106,Felicity,Sandwich,1,Food
106,Felicity,Vending_Machine,3,Animate_Artifacts
106,Felicity,Sewing_Machine,3,Animate_Artifacts
106,Felicity,Photocopier,1,Animate_Artifacts
106,Felicity,Dog,1,Animals
106,Felicity,Lizard,1,Animals
106,Felicity,Gorilla,1,Animals
106,Felicity,Microsoft,3,Group_Agents
106,Felicity,Government,5,Group_Agents
106,Felicity,Newspaper,4,Group_Agents
106,Felicity,My_Mother,7,Agents
106,Felicity,Doctor,7,Agents
106,Felicity,Cashier,5,Agents
107,Felicity,ChatGPT,5,AI
107,Felicity,LLM,5,AI
107,Felicity,Self_Driving_Car,5,AI
107,Felicity,AI,5,AI
107,Felicity,Amazon_Alexa,5,AI
107,Felicity,Robot,5,AI
107,Felicity,Rectangle,5,Abstract
107,Felicity,Number_5,5,Abstract
107,Felicity,Color_Blue,5,Abstract
107,Felicity,Tree,3,Inanimate_Nature
107,Felicity,Moon,1,Inanimate_Nature
107,Felicity,Stone,1,Inanimate_Nature
107,Felicity,Pizza,5,Food
107,Felicity,Cheese,1,Food
107,Felicity,Sandwich,1,Food
107,Felicity,Vending_Machine,5,Animate_Artifacts
107,Felicity,Sewing_Machine,5,Animate_Artifacts
107,Felicity,Photocopier,5,Animate_Artifacts
107,Felicity,Dog,5,Animals
107,Felicity,Lizard,5,Animals
107,Felicity,Gorilla,5,Animals
107,Felicity,Microsoft,6,Group_Agents
107,Felicity,Government,7,Group_Agents
107,Felicity,Newspaper,6,Group_Agents
107,Felicity,My_Mother,7,Agents
107,Felicity,Doctor,7,Agents
107,Felicity,Cashier,5,Agents
108,Sense,ChatGPT,7,AI
108,Sense,LLM,1,AI
108,Sense,Self_Driving_Car,7,AI
108,Sense,AI,6,AI
108,Sense,Amazon_Alexa,5,AI
108,Sense,Robot,6,AI
108,Sense,Rectangle,1,Abstract
108,Sense,Number_5,1,Abstract
108,Sense,Color_Blue,1,Abstract
108,Sense,Tree,5,Inanimate_Nature
108,Sense,Moon,2,Inanimate_Nature
108,Sense,Stone,1,Inanimate_Nature
108,Sense,Pizza,5,Food
108,Sense,Cheese,6,Food
108,Sense,Sandwich,3,Food
108,Sense,Vending_Machine,3,Animate_Artifacts
108,Sense,Sewing_Machine,5,Animate_Artifacts
108,Sense,Photocopier,3,Animate_Artifacts
108,Sense,Dog,7,Animals
108,Sense,Lizard,7,Animals
108,Sense,Gorilla,7,Animals
108,Sense,Microsoft,6,Group_Agents
108,Sense,Government,7,Group_Agents
108,Sense,Newspaper,6,Group_Agents
108,Sense,My_Mother,7,Agents
108,Sense,Doctor,7,Agents
108,Sense,Cashier,7,Agents
109,Sense,ChatGPT,7,AI
109,Sense,LLM,1,AI
109,Sense,Self_Driving_Car,7,AI
109,Sense,AI,7,AI
109,Sense,Amazon_Alexa,7,AI
109,Sense,Robot,2,AI
109,Sense,Rectangle,1,Abstract
109,Sense,Number_5,1,Abstract
109,Sense,Color_Blue,1,Abstract
109,Sense,Tree,1,Inanimate_Nature
109,Sense,Moon,1,Inanimate_Nature
109,Sense,Stone,1,Inanimate_Nature
109,Sense,Pizza,1,Food
109,Sense,Cheese,1,Food
109,Sense,Sandwich,1,Food
109,Sense,Vending_Machine,4,Animate_Artifacts
109,Sense,Sewing_Machine,1,Animate_Artifacts
109,Sense,Photocopier,1,Animate_Artifacts
109,Sense,Dog,6,Animals
109,Sense,Lizard,4,Animals
109,Sense,Gorilla,4,Animals
109,Sense,Microsoft,4,Group_Agents
109,Sense,Government,7,Group_Agents
109,Sense,Newspaper,1,Group_Agents
109,Sense,My_Mother,7,Agents
109,Sense,Doctor,7,Agents
109,Sense,Cashier,7,Agents
110,Felicity,ChatGPT,7,AI
110,Felicity,LLM,7,AI
110,Felicity,Self_Driving_Car,4,AI
110,Felicity,AI,7,AI
110,Felicity,Amazon_Alexa,7,AI
110,Felicity,Robot,7,AI
110,Felicity,Rectangle,1,Abstract
110,Felicity,Number_5,1,Abstract
110,Felicity,Color_Blue,1,Abstract
110,Felicity,Tree,1,Inanimate_Nature
110,Felicity,Moon,1,Inanimate_Nature
110,Felicity,Stone,1,Inanimate_Nature
110,Felicity,Pizza,1,Food
110,Felicity,Cheese,1,Food
110,Felicity,Sandwich,1,Food
110,Felicity,Vending_Machine,7,Animate_Artifacts
110,Felicity,Sewing_Machine,7,Animate_Artifacts
110,Felicity,Photocopier,7,Animate_Artifacts
110,Felicity,Dog,7,Animals
110,Felicity,Lizard,1,Animals
110,Felicity,Gorilla,1,Animals
110,Felicity,Microsoft,7,Group_Agents
110,Felicity,Government,7,Group_Agents
110,Felicity,Newspaper,7,Group_Agents
110,Felicity,My_Mother,7,Agents
110,Felicity,Doctor,7,Agents
110,Felicity,Cashier,7,Agents
111,Sense,ChatGPT,5,AI
111,Sense,LLM,4,AI
111,Sense,Self_Driving_Car,7,AI
111,Sense,AI,6,AI
111,Sense,Amazon_Alexa,4,AI
