"PID","Trust_Type","Item","Measure","Rating","Category"
523,"Trustworthiness","Newspaper","Felicity",4,"Groups"
523,"Trustworthiness","My_Mother","Sense0",7,"Humans"
523,"Trustworthiness","Doctor","Sense1",7,"Humans"
523,"Trustworthiness","Cashier","Sense2",7,"Humans"
523,"Trustworthiness","Table","Sense3",5,"Inanimate_Artifiacts"
523,"Trustworthiness","Chair","Sense4",4,"Inanimate_Artifiacts"
523,"Trustworthiness","Shelf","Sense5",5,"Inanimate_Artifiacts"
524,"2_Place_Trust","ChatGPT","Sense",7,"AI"
524,"2_Place_Trust","LLM","Sense",7,"AI"
524,"2_Place_Trust","Self_Driving_Car","Sense",7,"AI"
524,"2_Place_Trust","AI","Sense",7,"AI"
524,"2_Place_Trust","Amazon_Alexa","Sense",7,"AI"
524,"2_Place_Trust","Robot","Sense",7,"AI"
524,"2_Place_Trust","Rectangle","Sense",2,"Abstract"
524,"2_Place_Trust","Number_5","Sense",1,"Abstract"
524,"2_Place_Trust","Color_Blue","Sense",6,"Abstract"
524,"2_Place_Trust","Tree","Sense",7,"Inanimate_Nature"
524,"2_Place_Trust","Moon","Sense",6,"Inanimate_Nature"
524,"2_Place_Trust","Stone","Sense",2,"Inanimate_Nature"
524,"2_Place_Trust","Pizza","Sense",7,"Food"
524,"2_Place_Trust","Cheese","Sense",6,"Food"
524,"2_Place_Trust","Sandwich","Sense",5,"Food"
524,"2_Place_Trust","Vending_Machine","Sense",7,"Animate_Artifacts"
524,"2_Place_Trust","Sewing_Machine","Sense",7,"Animate_Artifacts"
524,"2_Place_Trust","Photocopier","Sense",5,"Animate_Artifacts"
524,"2_Place_Trust","Dog","Sense",7,"Animals"
524,"2_Place_Trust","Lizard","Sense",7,"Animals"
524,"2_Place_Trust","Gorilla","Sense",7,"Animals"
524,"2_Place_Trust","Microsoft","Sense",7,"Groups"
524,"2_Place_Trust","Government","Sense",7,"Groups"
524,"2_Place_Trust","Newspaper","Sense",6,"Groups"
524,"2_Place_Trust","My_Mother","Sense",7,"Humans"
524,"2_Place_Trust","Doctor","Sense",7,"Humans"
524,"2_Place_Trust","Cashier","Sense",7,"Humans"
524,"2_Place_Trust","Table","Sense",2,"Inanimate_Artifiacts"
524,"2_Place_Trust","Chair","Sense",2,"Inanimate_Artifiacts"
524,"2_Place_Trust","Shelf","Sense",2,"Inanimate_Artifiacts"
525,"1_Place_Trust","ChatGPT","Sense",6,"AI"
525,"1_Place_Trust","LLM","Sense",4,"AI"
525,"1_Place_Trust","Self_Driving_Car","Sense",6,"AI"
525,"1_Place_Trust","AI","Sense",6,"AI"
525,"1_Place_Trust","Amazon_Alexa","Sense",4,"AI"
525,"1_Place_Trust","Robot","Sense",7,"AI"
525,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
525,"1_Place_Trust","Number_5","Sense",1,"Abstract"
525,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
525,"1_Place_Trust","Tree","Sense",4,"Inanimate_Nature"
525,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
525,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
525,"1_Place_Trust","Pizza","Sense",1,"Food"
525,"1_Place_Trust","Cheese","Sense",1,"Food"
525,"1_Place_Trust","Sandwich","Sense",2,"Food"
525,"1_Place_Trust","Vending_Machine","Sense",3,"Animate_Artifacts"
525,"1_Place_Trust","Sewing_Machine","Sense",4,"Animate_Artifacts"
525,"1_Place_Trust","Photocopier","Sense",1,"Animate_Artifacts"
525,"1_Place_Trust","Dog","Sense",7,"Animals"
525,"1_Place_Trust","Lizard","Sense",6,"Animals"
525,"1_Place_Trust","Gorilla","Sense",7,"Animals"
525,"1_Place_Trust","Microsoft","Sense",7,"Groups"
525,"1_Place_Trust","Government","Sense",7,"Groups"
525,"1_Place_Trust","Newspaper","Sense",5,"Groups"
525,"1_Place_Trust","My_Mother","Sense",7,"Humans"
525,"1_Place_Trust","Doctor","Sense",7,"Humans"
525,"1_Place_Trust","Cashier","Sense",6,"Humans"
525,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
525,"1_Place_Trust","Chair","Sense",2,"Inanimate_Artifiacts"
525,"1_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
526,"2_Place_Trust","ChatGPT","Felicity",7,"AI"
526,"2_Place_Trust","LLM","Felicity",7,"AI"
526,"2_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
526,"2_Place_Trust","AI","Felicity",6,"AI"
526,"2_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
526,"2_Place_Trust","Robot","Felicity",6,"AI"
526,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
526,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
526,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
526,"2_Place_Trust","Tree","Felicity",3,"Inanimate_Nature"
526,"2_Place_Trust","Moon","Felicity",3,"Inanimate_Nature"
526,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
526,"2_Place_Trust","Pizza","Felicity",2,"Food"
526,"2_Place_Trust","Cheese","Felicity",1,"Food"
526,"2_Place_Trust","Sandwich","Felicity",1,"Food"
526,"2_Place_Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
526,"2_Place_Trust","Sewing_Machine","Felicity",5,"Animate_Artifacts"
526,"2_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
526,"2_Place_Trust","Dog","Felicity",7,"Animals"
526,"2_Place_Trust","Lizard","Felicity",6,"Animals"
526,"2_Place_Trust","Gorilla","Felicity",7,"Animals"
526,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
526,"2_Place_Trust","Government","Felicity",7,"Groups"
526,"2_Place_Trust","Newspaper","Felicity",3,"Groups"
526,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
526,"2_Place_Trust","Doctor","Sense1",7,"Humans"
526,"2_Place_Trust","Cashier","Sense2",7,"Humans"
526,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
526,"2_Place_Trust","Chair","Sense4",2,"Inanimate_Artifiacts"
526,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
527,"Trustworthiness","ChatGPT","Sense",7,"AI"
527,"Trustworthiness","LLM","Sense",1,"AI"
527,"Trustworthiness","Self_Driving_Car","Sense",7,"AI"
527,"Trustworthiness","AI","Sense",7,"AI"
527,"Trustworthiness","Amazon_Alexa","Sense",4,"AI"
527,"Trustworthiness","Robot","Sense",7,"AI"
527,"Trustworthiness","Rectangle","Sense",1,"Abstract"
527,"Trustworthiness","Number_5","Sense",1,"Abstract"
527,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
527,"Trustworthiness","Tree","Sense",2,"Inanimate_Nature"
527,"Trustworthiness","Moon","Sense",2,"Inanimate_Nature"
527,"Trustworthiness","Stone","Sense",2,"Inanimate_Nature"
527,"Trustworthiness","Pizza","Sense",2,"Food"
527,"Trustworthiness","Cheese","Sense",2,"Food"
527,"Trustworthiness","Sandwich","Sense",2,"Food"
527,"Trustworthiness","Vending_Machine","Sense",7,"Animate_Artifacts"
527,"Trustworthiness","Sewing_Machine","Sense",7,"Animate_Artifacts"
527,"Trustworthiness","Photocopier","Sense",7,"Animate_Artifacts"
527,"Trustworthiness","Dog","Sense",5,"Animals"
527,"Trustworthiness","Lizard","Sense",2,"Animals"
527,"Trustworthiness","Gorilla","Sense",5,"Animals"
527,"Trustworthiness","Microsoft","Sense",7,"Groups"
527,"Trustworthiness","Government","Sense",7,"Groups"
527,"Trustworthiness","Newspaper","Sense",4,"Groups"
527,"Trustworthiness","My_Mother","Sense",7,"Humans"
527,"Trustworthiness","Doctor","Sense",7,"Humans"
527,"Trustworthiness","Cashier","Sense",7,"Humans"
527,"Trustworthiness","Table","Sense",7,"Inanimate_Artifiacts"
527,"Trustworthiness","Chair","Sense",7,"Inanimate_Artifiacts"
527,"Trustworthiness","Shelf","Sense",7,"Inanimate_Artifiacts"
528,"2_Place_Trust","ChatGPT","Felicity",7,"AI"
528,"2_Place_Trust","LLM","Felicity",4,"AI"
528,"2_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
528,"2_Place_Trust","AI","Felicity",7,"AI"
528,"2_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
528,"2_Place_Trust","Robot","Felicity",7,"AI"
528,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
528,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
528,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
528,"2_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
528,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
528,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
528,"2_Place_Trust","Pizza","Felicity",1,"Food"
528,"2_Place_Trust","Cheese","Felicity",1,"Food"
528,"2_Place_Trust","Sandwich","Felicity",1,"Food"
528,"2_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
528,"2_Place_Trust","Sewing_Machine","Felicity",5,"Animate_Artifacts"
528,"2_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
528,"2_Place_Trust","Dog","Felicity",7,"Animals"
528,"2_Place_Trust","Lizard","Felicity",7,"Animals"
528,"2_Place_Trust","Gorilla","Felicity",7,"Animals"
528,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
528,"2_Place_Trust","Government","Felicity",7,"Groups"
528,"2_Place_Trust","Newspaper","Felicity",3,"Groups"
528,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
528,"2_Place_Trust","Doctor","Sense1",7,"Humans"
528,"2_Place_Trust","Cashier","Sense2",7,"Humans"
528,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
528,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
528,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
529,"2_Place_Trust","ChatGPT","Felicity",6,"AI"
529,"2_Place_Trust","LLM","Felicity",7,"AI"
529,"2_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
529,"2_Place_Trust","AI","Felicity",7,"AI"
529,"2_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
529,"2_Place_Trust","Robot","Felicity",7,"AI"
529,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
529,"2_Place_Trust","Number_5","Felicity",5,"Abstract"
529,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
529,"2_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
529,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
529,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
529,"2_Place_Trust","Pizza","Felicity",1,"Food"
529,"2_Place_Trust","Cheese","Felicity",1,"Food"
529,"2_Place_Trust","Sandwich","Felicity",1,"Food"
529,"2_Place_Trust","Vending_Machine","Felicity",7,"Animate_Artifacts"
529,"2_Place_Trust","Sewing_Machine","Felicity",2,"Animate_Artifacts"
529,"2_Place_Trust","Photocopier","Felicity",4,"Animate_Artifacts"
529,"2_Place_Trust","Dog","Felicity",7,"Animals"
529,"2_Place_Trust","Lizard","Felicity",6,"Animals"
529,"2_Place_Trust","Gorilla","Felicity",7,"Animals"
529,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
529,"2_Place_Trust","Government","Felicity",7,"Groups"
529,"2_Place_Trust","Newspaper","Felicity",4,"Groups"
529,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
529,"2_Place_Trust","Doctor","Sense1",7,"Humans"
529,"2_Place_Trust","Cashier","Sense2",7,"Humans"
529,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
529,"2_Place_Trust","Chair","Sense4",3,"Inanimate_Artifiacts"
529,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
530,"1_Place_Trust","ChatGPT","Felicity",7,"AI"
530,"1_Place_Trust","LLM","Felicity",4,"AI"
530,"1_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
530,"1_Place_Trust","AI","Felicity",5,"AI"
530,"1_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
530,"1_Place_Trust","Robot","Felicity",5,"AI"
530,"1_Place_Trust","Rectangle","Felicity",2,"Abstract"
530,"1_Place_Trust","Number_5","Felicity",2,"Abstract"
530,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
530,"1_Place_Trust","Tree","Felicity",2,"Inanimate_Nature"
530,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
530,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
530,"1_Place_Trust","Pizza","Felicity",3,"Food"
530,"1_Place_Trust","Cheese","Felicity",3,"Food"
530,"1_Place_Trust","Sandwich","Felicity",2,"Food"
530,"1_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
530,"1_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
530,"1_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
530,"1_Place_Trust","Dog","Felicity",6,"Animals"
530,"1_Place_Trust","Lizard","Felicity",2,"Animals"
530,"1_Place_Trust","Gorilla","Felicity",5,"Animals"
530,"1_Place_Trust","Microsoft","Felicity",7,"Groups"
530,"1_Place_Trust","Government","Felicity",7,"Groups"
530,"1_Place_Trust","Newspaper","Felicity",7,"Groups"
530,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
530,"1_Place_Trust","Doctor","Sense1",7,"Humans"
530,"1_Place_Trust","Cashier","Sense2",7,"Humans"
530,"1_Place_Trust","Table","Sense3",3,"Inanimate_Artifiacts"
530,"1_Place_Trust","Chair","Sense4",5,"Inanimate_Artifiacts"
530,"1_Place_Trust","Shelf","Sense5",5,"Inanimate_Artifiacts"
531,"Trustworthiness","ChatGPT","Sense",7,"AI"
531,"Trustworthiness","LLM","Sense",6,"AI"
531,"Trustworthiness","Self_Driving_Car","Sense",7,"AI"
531,"Trustworthiness","AI","Sense",7,"AI"
531,"Trustworthiness","Amazon_Alexa","Sense",7,"AI"
531,"Trustworthiness","Robot","Sense",7,"AI"
531,"Trustworthiness","Rectangle","Sense",1,"Abstract"
531,"Trustworthiness","Number_5","Sense",1,"Abstract"
531,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
531,"Trustworthiness","Tree","Sense",1,"Inanimate_Nature"
531,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
531,"Trustworthiness","Stone","Sense",4,"Inanimate_Nature"
531,"Trustworthiness","Pizza","Sense",5,"Food"
531,"Trustworthiness","Cheese","Sense",5,"Food"
531,"Trustworthiness","Sandwich","Sense",5,"Food"
531,"Trustworthiness","Vending_Machine","Sense",6,"Animate_Artifacts"
531,"Trustworthiness","Sewing_Machine","Sense",5,"Animate_Artifacts"
531,"Trustworthiness","Photocopier","Sense",5,"Animate_Artifacts"
531,"Trustworthiness","Dog","Sense",7,"Animals"
531,"Trustworthiness","Lizard","Sense",3,"Animals"
531,"Trustworthiness","Gorilla","Sense",5,"Animals"
531,"Trustworthiness","Microsoft","Sense",7,"Groups"
531,"Trustworthiness","Government","Sense",7,"Groups"
531,"Trustworthiness","Newspaper","Sense",7,"Groups"
531,"Trustworthiness","My_Mother","Sense",7,"Humans"
531,"Trustworthiness","Doctor","Sense",7,"Humans"
531,"Trustworthiness","Cashier","Sense",7,"Humans"
531,"Trustworthiness","Table","Sense",5,"Inanimate_Artifiacts"
531,"Trustworthiness","Chair","Sense",4,"Inanimate_Artifiacts"
531,"Trustworthiness","Shelf","Sense",6,"Inanimate_Artifiacts"
532,"1_Place_Trust","ChatGPT","Sense",6,"AI"
532,"1_Place_Trust","LLM","Sense",6,"AI"
532,"1_Place_Trust","Self_Driving_Car","Sense",6,"AI"
532,"1_Place_Trust","AI","Sense",6,"AI"
532,"1_Place_Trust","Amazon_Alexa","Sense",6,"AI"
532,"1_Place_Trust","Robot","Sense",6,"AI"
532,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
532,"1_Place_Trust","Number_5","Sense",1,"Abstract"
532,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
532,"1_Place_Trust","Tree","Sense",1,"Inanimate_Nature"
532,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
532,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
532,"1_Place_Trust","Pizza","Sense",1,"Food"
532,"1_Place_Trust","Cheese","Sense",1,"Food"
532,"1_Place_Trust","Sandwich","Sense",1,"Food"
532,"1_Place_Trust","Vending_Machine","Sense",2,"Animate_Artifacts"
532,"1_Place_Trust","Sewing_Machine","Sense",3,"Animate_Artifacts"
532,"1_Place_Trust","Photocopier","Sense",1,"Animate_Artifacts"
532,"1_Place_Trust","Dog","Sense",6,"Animals"
532,"1_Place_Trust","Lizard","Sense",2,"Animals"
532,"1_Place_Trust","Gorilla","Sense",4,"Animals"
532,"1_Place_Trust","Microsoft","Sense",7,"Groups"
532,"1_Place_Trust","Government","Sense",7,"Groups"
532,"1_Place_Trust","Newspaper","Sense",6,"Groups"
532,"1_Place_Trust","My_Mother","Sense",7,"Humans"
532,"1_Place_Trust","Doctor","Sense",7,"Humans"
532,"1_Place_Trust","Cashier","Sense",7,"Humans"
532,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
532,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
532,"1_Place_Trust","Shelf","Sense",2,"Inanimate_Artifiacts"
533,"2_Place_Trust","ChatGPT","Felicity",5,"AI"
533,"2_Place_Trust","LLM","Felicity",4,"AI"
533,"2_Place_Trust","Self_Driving_Car","Felicity",5,"AI"
533,"2_Place_Trust","AI","Felicity",7,"AI"
533,"2_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
533,"2_Place_Trust","Robot","Felicity",4,"AI"
533,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
533,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
533,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
533,"2_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
533,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
533,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
533,"2_Place_Trust","Pizza","Felicity",1,"Food"
533,"2_Place_Trust","Cheese","Felicity",1,"Food"
533,"2_Place_Trust","Sandwich","Felicity",1,"Food"
533,"2_Place_Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
533,"2_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
533,"2_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
533,"2_Place_Trust","Dog","Felicity",5,"Animals"
533,"2_Place_Trust","Lizard","Felicity",2,"Animals"
533,"2_Place_Trust","Gorilla","Felicity",1,"Animals"
533,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
533,"2_Place_Trust","Government","Felicity",7,"Groups"
533,"2_Place_Trust","Newspaper","Felicity",1,"Groups"
533,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
533,"2_Place_Trust","Doctor","Sense1",7,"Humans"
533,"2_Place_Trust","Cashier","Sense2",7,"Humans"
533,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
533,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
533,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
534,"Trustworthiness","ChatGPT","Sense",7,"AI"
534,"Trustworthiness","LLM","Sense",7,"AI"
534,"Trustworthiness","Self_Driving_Car","Sense",1,"AI"
534,"Trustworthiness","AI","Sense",7,"AI"
534,"Trustworthiness","Amazon_Alexa","Sense",7,"AI"
534,"Trustworthiness","Robot","Sense",7,"AI"
534,"Trustworthiness","Rectangle","Sense",1,"Abstract"
534,"Trustworthiness","Number_5","Sense",1,"Abstract"
534,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
534,"Trustworthiness","Tree","Sense",1,"Inanimate_Nature"
534,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
534,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
534,"Trustworthiness","Pizza","Sense",1,"Food"
534,"Trustworthiness","Cheese","Sense",1,"Food"
534,"Trustworthiness","Sandwich","Sense",1,"Food"
534,"Trustworthiness","Vending_Machine","Sense",1,"Animate_Artifacts"
534,"Trustworthiness","Sewing_Machine","Sense",1,"Animate_Artifacts"
534,"Trustworthiness","Photocopier","Sense",1,"Animate_Artifacts"
534,"Trustworthiness","Dog","Sense",1,"Animals"
534,"Trustworthiness","Lizard","Sense",1,"Animals"
534,"Trustworthiness","Gorilla","Sense",1,"Animals"
534,"Trustworthiness","Microsoft","Sense",7,"Groups"
534,"Trustworthiness","Government","Sense",7,"Groups"
534,"Trustworthiness","Newspaper","Sense",7,"Groups"
534,"Trustworthiness","My_Mother","Sense",7,"Humans"
534,"Trustworthiness","Doctor","Sense",7,"Humans"
534,"Trustworthiness","Cashier","Sense",7,"Humans"
534,"Trustworthiness","Table","Sense",1,"Inanimate_Artifiacts"
534,"Trustworthiness","Chair","Sense",1,"Inanimate_Artifiacts"
534,"Trustworthiness","Shelf","Sense",1,"Inanimate_Artifiacts"
535,"Trustworthiness","ChatGPT","Felicity",6,"AI"
535,"Trustworthiness","LLM","Felicity",5,"AI"
535,"Trustworthiness","Self_Driving_Car","Felicity",6,"AI"
535,"Trustworthiness","AI","Felicity",6,"AI"
535,"Trustworthiness","Amazon_Alexa","Felicity",6,"AI"
535,"Trustworthiness","Robot","Felicity",6,"AI"
535,"Trustworthiness","Rectangle","Felicity",1,"Abstract"
535,"Trustworthiness","Number_5","Felicity",2,"Abstract"
535,"Trustworthiness","Color_Blue","Felicity",2,"Abstract"
535,"Trustworthiness","Tree","Felicity",1,"Inanimate_Nature"
535,"Trustworthiness","Moon","Felicity",4,"Inanimate_Nature"
535,"Trustworthiness","Stone","Felicity",1,"Inanimate_Nature"
535,"Trustworthiness","Pizza","Felicity",3,"Food"
535,"Trustworthiness","Cheese","Felicity",2,"Food"
535,"Trustworthiness","Sandwich","Felicity",1,"Food"
535,"Trustworthiness","Vending_Machine","Felicity",6,"Animate_Artifacts"
535,"Trustworthiness","Sewing_Machine","Felicity",6,"Animate_Artifacts"
535,"Trustworthiness","Photocopier","Felicity",4,"Animate_Artifacts"
535,"Trustworthiness","Dog","Felicity",5,"Animals"
535,"Trustworthiness","Lizard","Felicity",2,"Animals"
535,"Trustworthiness","Gorilla","Felicity",5,"Animals"
535,"Trustworthiness","Microsoft","Felicity",6,"Groups"
535,"Trustworthiness","Government","Felicity",7,"Groups"
535,"Trustworthiness","Newspaper","Felicity",5,"Groups"
535,"Trustworthiness","My_Mother","Sense0",6,"Humans"
535,"Trustworthiness","Doctor","Sense1",7,"Humans"
535,"Trustworthiness","Cashier","Sense2",6,"Humans"
535,"Trustworthiness","Table","Sense3",1,"Inanimate_Artifiacts"
535,"Trustworthiness","Chair","Sense4",1,"Inanimate_Artifiacts"
535,"Trustworthiness","Shelf","Sense5",1,"Inanimate_Artifiacts"
536,"1_Place_Trust","ChatGPT","Sense",7,"AI"
536,"1_Place_Trust","LLM","Sense",1,"AI"
536,"1_Place_Trust","Self_Driving_Car","Sense",7,"AI"
536,"1_Place_Trust","AI","Sense",7,"AI"
536,"1_Place_Trust","Amazon_Alexa","Sense",7,"AI"
536,"1_Place_Trust","Robot","Sense",7,"AI"
536,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
536,"1_Place_Trust","Number_5","Sense",1,"Abstract"
536,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
536,"1_Place_Trust","Tree","Sense",1,"Inanimate_Nature"
536,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
536,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
536,"1_Place_Trust","Pizza","Sense",1,"Food"
536,"1_Place_Trust","Cheese","Sense",4,"Food"
536,"1_Place_Trust","Sandwich","Sense",1,"Food"
536,"1_Place_Trust","Vending_Machine","Sense",3,"Animate_Artifacts"
536,"1_Place_Trust","Sewing_Machine","Sense",4,"Animate_Artifacts"
536,"1_Place_Trust","Photocopier","Sense",4,"Animate_Artifacts"
536,"1_Place_Trust","Dog","Sense",7,"Animals"
536,"1_Place_Trust","Lizard","Sense",5,"Animals"
536,"1_Place_Trust","Gorilla","Sense",7,"Animals"
536,"1_Place_Trust","Microsoft","Sense",7,"Groups"
536,"1_Place_Trust","Government","Sense",7,"Groups"
536,"1_Place_Trust","Newspaper","Sense",7,"Groups"
536,"1_Place_Trust","My_Mother","Sense",7,"Humans"
536,"1_Place_Trust","Doctor","Sense",7,"Humans"
536,"1_Place_Trust","Cashier","Sense",7,"Humans"
536,"1_Place_Trust","Table","Sense",7,"Inanimate_Artifiacts"
536,"1_Place_Trust","Chair","Sense",3,"Inanimate_Artifiacts"
536,"1_Place_Trust","Shelf","Sense",3,"Inanimate_Artifiacts"
537,"1_Place_Trust","ChatGPT","Sense",4,"AI"
537,"1_Place_Trust","LLM","Sense",4,"AI"
537,"1_Place_Trust","Self_Driving_Car","Sense",5,"AI"
537,"1_Place_Trust","AI","Sense",6,"AI"
537,"1_Place_Trust","Amazon_Alexa","Sense",5,"AI"
537,"1_Place_Trust","Robot","Sense",4,"AI"
537,"1_Place_Trust","Rectangle","Sense",2,"Abstract"
537,"1_Place_Trust","Number_5","Sense",3,"Abstract"
537,"1_Place_Trust","Color_Blue","Sense",4,"Abstract"
537,"1_Place_Trust","Tree","Sense",3,"Inanimate_Nature"
537,"1_Place_Trust","Moon","Sense",3,"Inanimate_Nature"
537,"1_Place_Trust","Stone","Sense",3,"Inanimate_Nature"
537,"1_Place_Trust","Pizza","Sense",3,"Food"
537,"1_Place_Trust","Cheese","Sense",4,"Food"
537,"1_Place_Trust","Sandwich","Sense",4,"Food"
537,"1_Place_Trust","Vending_Machine","Sense",5,"Animate_Artifacts"
537,"1_Place_Trust","Sewing_Machine","Sense",4,"Animate_Artifacts"
537,"1_Place_Trust","Photocopier","Sense",5,"Animate_Artifacts"
537,"1_Place_Trust","Dog","Sense",4,"Animals"
537,"1_Place_Trust","Lizard","Sense",3,"Animals"
537,"1_Place_Trust","Gorilla","Sense",4,"Animals"
537,"1_Place_Trust","Microsoft","Sense",5,"Groups"
537,"1_Place_Trust","Government","Sense",4,"Groups"
537,"1_Place_Trust","Newspaper","Sense",4,"Groups"
537,"1_Place_Trust","My_Mother","Sense",7,"Humans"
537,"1_Place_Trust","Doctor","Sense",7,"Humans"
537,"1_Place_Trust","Cashier","Sense",6,"Humans"
537,"1_Place_Trust","Table","Sense",5,"Inanimate_Artifiacts"
537,"1_Place_Trust","Chair","Sense",5,"Inanimate_Artifiacts"
537,"1_Place_Trust","Shelf","Sense",4,"Inanimate_Artifiacts"
538,"2_Place_Trust","ChatGPT","Felicity",6,"AI"
538,"2_Place_Trust","LLM","Felicity",5,"AI"
538,"2_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
538,"2_Place_Trust","AI","Felicity",6,"AI"
538,"2_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
538,"2_Place_Trust","Robot","Felicity",6,"AI"
538,"2_Place_Trust","Rectangle","Felicity",2,"Abstract"
538,"2_Place_Trust","Number_5","Felicity",5,"Abstract"
538,"2_Place_Trust","Color_Blue","Felicity",2,"Abstract"
538,"2_Place_Trust","Tree","Felicity",6,"Inanimate_Nature"
538,"2_Place_Trust","Moon","Felicity",4,"Inanimate_Nature"
538,"2_Place_Trust","Stone","Felicity",4,"Inanimate_Nature"
538,"2_Place_Trust","Pizza","Felicity",3,"Food"
538,"2_Place_Trust","Cheese","Felicity",3,"Food"
538,"2_Place_Trust","Sandwich","Felicity",2,"Food"
