"","PID","Trust_Type","Item","Measure","Rating","Category"
"15887",558,"1_Place_Trust","Sewing_Machine","Sense",1,"Animate_Artifacts"
"15888",558,"1_Place_Trust","Photocopier","Sense",1,"Animate_Artifacts"
"15889",558,"1_Place_Trust","Dog","Sense",7,"Animals"
"15890",558,"1_Place_Trust","Lizard","Sense",7,"Animals"
"15891",558,"1_Place_Trust","Gorilla","Sense",7,"Animals"
"15892",558,"1_Place_Trust","Microsoft","Sense",7,"Groups"
"15893",558,"1_Place_Trust","Government","Sense",7,"Groups"
"15894",558,"1_Place_Trust","Newspaper","Sense",7,"Groups"
"15895",558,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"15896",558,"1_Place_Trust","Doctor","Sense",7,"Humans"
"15897",558,"1_Place_Trust","Cashier","Sense",7,"Humans"
"15898",558,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"15899",558,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
"15900",558,"1_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
"15901",559,"1_Place_Trust","ChatGPT","Felicity",7,"AI"
"15902",559,"1_Place_Trust","LLM","Felicity",6,"AI"
"15903",559,"1_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
"15904",559,"1_Place_Trust","AI","Felicity",5,"AI"
"15905",559,"1_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
"15906",559,"1_Place_Trust","Robot","Felicity",6,"AI"
"15907",559,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
"15908",559,"1_Place_Trust","Number_5","Felicity",1,"Abstract"
"15909",559,"1_Place_Trust","Color_Blue","Felicity",2,"Abstract"
"15910",559,"1_Place_Trust","Tree","Felicity",2,"Inanimate_Nature"
"15911",559,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
"15912",559,"1_Place_Trust","Stone","Felicity",2,"Inanimate_Nature"
"15913",559,"1_Place_Trust","Pizza","Felicity",3,"Food"
"15914",559,"1_Place_Trust","Cheese","Felicity",2,"Food"
"15915",559,"1_Place_Trust","Sandwich","Felicity",1,"Food"
"15916",559,"1_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
"15917",559,"1_Place_Trust","Sewing_Machine","Felicity",5,"Animate_Artifacts"
"15918",559,"1_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
"15919",559,"1_Place_Trust","Dog","Felicity",5,"Animals"
"15920",559,"1_Place_Trust","Lizard","Felicity",2,"Animals"
"15921",559,"1_Place_Trust","Gorilla","Felicity",5,"Animals"
"15922",559,"1_Place_Trust","Microsoft","Felicity",6,"Groups"
"15923",559,"1_Place_Trust","Government","Felicity",6,"Groups"
"15924",559,"1_Place_Trust","Newspaper","Felicity",6,"Groups"
"15925",559,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
"15926",559,"1_Place_Trust","Doctor","Sense1",7,"Humans"
"15927",559,"1_Place_Trust","Cashier","Sense2",7,"Humans"
"15928",559,"1_Place_Trust","Table","Sense3",4,"Inanimate_Artifiacts"
"15929",559,"1_Place_Trust","Chair","Sense4",3,"Inanimate_Artifiacts"
"15930",559,"1_Place_Trust","Shelf","Sense5",3,"Inanimate_Artifiacts"
"15931",560,"1_Place_Trust","ChatGPT","Sense",7,"AI"
"15932",560,"1_Place_Trust","LLM","Sense",4,"AI"
"15933",560,"1_Place_Trust","Self_Driving_Car","Sense",7,"AI"
"15934",560,"1_Place_Trust","AI","Sense",7,"AI"
"15935",560,"1_Place_Trust","Amazon_Alexa","Sense",6,"AI"
"15936",560,"1_Place_Trust","Robot","Sense",7,"AI"
"15937",560,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
"15938",560,"1_Place_Trust","Number_5","Sense",4,"Abstract"
"15939",560,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
"15940",560,"1_Place_Trust","Tree","Sense",2,"Inanimate_Nature"
"15941",560,"1_Place_Trust","Moon","Sense",2,"Inanimate_Nature"
"15942",560,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
"15943",560,"1_Place_Trust","Pizza","Sense",1,"Food"
"15944",560,"1_Place_Trust","Cheese","Sense",1,"Food"
"15945",560,"1_Place_Trust","Sandwich","Sense",6,"Food"
"15946",560,"1_Place_Trust","Vending_Machine","Sense",2,"Animate_Artifacts"
"15947",560,"1_Place_Trust","Sewing_Machine","Sense",7,"Animate_Artifacts"
"15948",560,"1_Place_Trust","Photocopier","Sense",6,"Animate_Artifacts"
"15949",560,"1_Place_Trust","Dog","Sense",7,"Animals"
"15950",560,"1_Place_Trust","Lizard","Sense",6,"Animals"
"15951",560,"1_Place_Trust","Gorilla","Sense",7,"Animals"
"15952",560,"1_Place_Trust","Microsoft","Sense",7,"Groups"
"15953",560,"1_Place_Trust","Government","Sense",7,"Groups"
"15954",560,"1_Place_Trust","Newspaper","Sense",7,"Groups"
"15955",560,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"15956",560,"1_Place_Trust","Doctor","Sense",7,"Humans"
"15957",560,"1_Place_Trust","Cashier","Sense",7,"Humans"
"15958",560,"1_Place_Trust","Table","Sense",5,"Inanimate_Artifiacts"
"15959",560,"1_Place_Trust","Chair","Sense",5,"Inanimate_Artifiacts"
"15960",560,"1_Place_Trust","Shelf","Sense",6,"Inanimate_Artifiacts"
"15961",561,"Trustworthiness","ChatGPT","Sense",6,"AI"
"15962",561,"Trustworthiness","LLM","Sense",3,"AI"
"15963",561,"Trustworthiness","Self_Driving_Car","Sense",6,"AI"
"15964",561,"Trustworthiness","AI","Sense",6,"AI"
"15965",561,"Trustworthiness","Amazon_Alexa","Sense",7,"AI"
"15966",561,"Trustworthiness","Robot","Sense",3,"AI"
"15967",561,"Trustworthiness","Rectangle","Sense",1,"Abstract"
"15968",561,"Trustworthiness","Number_5","Sense",1,"Abstract"
"15969",561,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
"15970",561,"Trustworthiness","Tree","Sense",1,"Inanimate_Nature"
"15971",561,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
"15972",561,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
"15973",561,"Trustworthiness","Pizza","Sense",1,"Food"
"15974",561,"Trustworthiness","Cheese","Sense",1,"Food"
"15975",561,"Trustworthiness","Sandwich","Sense",1,"Food"
"15976",561,"Trustworthiness","Vending_Machine","Sense",2,"Animate_Artifacts"
"15977",561,"Trustworthiness","Sewing_Machine","Sense",3,"Animate_Artifacts"
"15978",561,"Trustworthiness","Photocopier","Sense",2,"Animate_Artifacts"
"15979",561,"Trustworthiness","Dog","Sense",5,"Animals"
"15980",561,"Trustworthiness","Lizard","Sense",1,"Animals"
"15981",561,"Trustworthiness","Gorilla","Sense",3,"Animals"
"15982",561,"Trustworthiness","Microsoft","Sense",6,"Groups"
"15983",561,"Trustworthiness","Government","Sense",7,"Groups"
"15984",561,"Trustworthiness","Newspaper","Sense",6,"Groups"
"15985",561,"Trustworthiness","My_Mother","Sense",7,"Humans"
"15986",561,"Trustworthiness","Doctor","Sense",7,"Humans"
"15987",561,"Trustworthiness","Cashier","Sense",7,"Humans"
"15988",561,"Trustworthiness","Table","Sense",2,"Inanimate_Artifiacts"
"15989",561,"Trustworthiness","Chair","Sense",2,"Inanimate_Artifiacts"
"15990",561,"Trustworthiness","Shelf","Sense",2,"Inanimate_Artifiacts"
"15991",562,"2_Place_Trust","ChatGPT","Felicity",4,"AI"
"15992",562,"2_Place_Trust","LLM","Felicity",4,"AI"
"15993",562,"2_Place_Trust","Self_Driving_Car","Felicity",4,"AI"
"15994",562,"2_Place_Trust","AI","Felicity",4,"AI"
"15995",562,"2_Place_Trust","Amazon_Alexa","Felicity",4,"AI"
"15996",562,"2_Place_Trust","Robot","Felicity",4,"AI"
"15997",562,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
"15998",562,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
"15999",562,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"16000",562,"2_Place_Trust","Tree","Felicity",5,"Inanimate_Nature"
"16001",562,"2_Place_Trust","Moon","Felicity",4,"Inanimate_Nature"
"16002",562,"2_Place_Trust","Stone","Felicity",3,"Inanimate_Nature"
"16003",562,"2_Place_Trust","Pizza","Felicity",1,"Food"
"16004",562,"2_Place_Trust","Cheese","Felicity",1,"Food"
"16005",562,"2_Place_Trust","Sandwich","Felicity",1,"Food"
"16006",562,"2_Place_Trust","Vending_Machine","Felicity",1,"Animate_Artifacts"
"16007",562,"2_Place_Trust","Sewing_Machine","Felicity",2,"Animate_Artifacts"
"16008",562,"2_Place_Trust","Photocopier","Felicity",4,"Animate_Artifacts"
"16009",562,"2_Place_Trust","Dog","Felicity",7,"Animals"
"16010",562,"2_Place_Trust","Lizard","Felicity",7,"Animals"
"16011",562,"2_Place_Trust","Gorilla","Felicity",7,"Animals"
"16012",562,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
"16013",562,"2_Place_Trust","Government","Felicity",7,"Groups"
"16014",562,"2_Place_Trust","Newspaper","Felicity",1,"Groups"
"16015",562,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
"16016",562,"2_Place_Trust","Doctor","Sense1",7,"Humans"
"16017",562,"2_Place_Trust","Cashier","Sense2",7,"Humans"
"16018",562,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
"16019",562,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
"16020",562,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
"16021",563,"Trustworthiness","ChatGPT","Sense",4,"AI"
"16022",563,"Trustworthiness","LLM","Sense",1,"AI"
"16023",563,"Trustworthiness","Self_Driving_Car","Sense",4,"AI"
"16024",563,"Trustworthiness","AI","Sense",4,"AI"
"16025",563,"Trustworthiness","Amazon_Alexa","Sense",4,"AI"
"16026",563,"Trustworthiness","Robot","Sense",3,"AI"
"16027",563,"Trustworthiness","Rectangle","Sense",1,"Abstract"
"16028",563,"Trustworthiness","Number_5","Sense",1,"Abstract"
"16029",563,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
"16030",563,"Trustworthiness","Tree","Sense",1,"Inanimate_Nature"
"16031",563,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
"16032",563,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
"16033",563,"Trustworthiness","Pizza","Sense",1,"Food"
"16034",563,"Trustworthiness","Cheese","Sense",1,"Food"
"16035",563,"Trustworthiness","Sandwich","Sense",1,"Food"
"16036",563,"Trustworthiness","Vending_Machine","Sense",3,"Animate_Artifacts"
"16037",563,"Trustworthiness","Sewing_Machine","Sense",3,"Animate_Artifacts"
"16038",563,"Trustworthiness","Photocopier","Sense",3,"Animate_Artifacts"
"16039",563,"Trustworthiness","Dog","Sense",4,"Animals"
"16040",563,"Trustworthiness","Lizard","Sense",2,"Animals"
"16041",563,"Trustworthiness","Gorilla","Sense",3,"Animals"
"16042",563,"Trustworthiness","Microsoft","Sense",7,"Groups"
"16043",563,"Trustworthiness","Government","Sense",7,"Groups"
"16044",563,"Trustworthiness","Newspaper","Sense",6,"Groups"
"16045",563,"Trustworthiness","My_Mother","Sense",7,"Humans"
"16046",563,"Trustworthiness","Doctor","Sense",7,"Humans"
"16047",563,"Trustworthiness","Cashier","Sense",7,"Humans"
"16048",563,"Trustworthiness","Table","Sense",1,"Inanimate_Artifiacts"
"16049",563,"Trustworthiness","Chair","Sense",1,"Inanimate_Artifiacts"
"16050",563,"Trustworthiness","Shelf","Sense",4,"Inanimate_Artifiacts"
"16051",565,"1_Place_Trust","ChatGPT","Sense",7,"AI"
"16052",565,"1_Place_Trust","LLM","Sense",5,"AI"
"16053",565,"1_Place_Trust","Self_Driving_Car","Sense",7,"AI"
"16054",565,"1_Place_Trust","AI","Sense",7,"AI"
"16055",565,"1_Place_Trust","Amazon_Alexa","Sense",7,"AI"
"16056",565,"1_Place_Trust","Robot","Sense",7,"AI"
"16057",565,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
"16058",565,"1_Place_Trust","Number_5","Sense",1,"Abstract"
"16059",565,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
"16060",565,"1_Place_Trust","Tree","Sense",1,"Inanimate_Nature"
"16061",565,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
"16062",565,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
"16063",565,"1_Place_Trust","Pizza","Sense",1,"Food"
"16064",565,"1_Place_Trust","Cheese","Sense",1,"Food"
"16065",565,"1_Place_Trust","Sandwich","Sense",1,"Food"
"16066",565,"1_Place_Trust","Vending_Machine","Sense",6,"Animate_Artifacts"
"16067",565,"1_Place_Trust","Sewing_Machine","Sense",1,"Animate_Artifacts"
"16068",565,"1_Place_Trust","Photocopier","Sense",2,"Animate_Artifacts"
"16069",565,"1_Place_Trust","Dog","Sense",6,"Animals"
"16070",565,"1_Place_Trust","Lizard","Sense",1,"Animals"
"16071",565,"1_Place_Trust","Gorilla","Sense",4,"Animals"
"16072",565,"1_Place_Trust","Microsoft","Sense",4,"Groups"
"16073",565,"1_Place_Trust","Government","Sense",7,"Groups"
"16074",565,"1_Place_Trust","Newspaper","Sense",5,"Groups"
"16075",565,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"16076",565,"1_Place_Trust","Doctor","Sense",7,"Humans"
"16077",565,"1_Place_Trust","Cashier","Sense",7,"Humans"
"16078",565,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"16079",565,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
"16080",565,"1_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
"16081",567,"1_Place_Trust","ChatGPT","Felicity",5,"AI"
"16082",567,"1_Place_Trust","LLM","Felicity",3,"AI"
"16083",567,"1_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
"16084",567,"1_Place_Trust","AI","Felicity",6,"AI"
"16085",567,"1_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
"16086",567,"1_Place_Trust","Robot","Felicity",7,"AI"
"16087",567,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
"16088",567,"1_Place_Trust","Number_5","Felicity",3,"Abstract"
"16089",567,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"16090",567,"1_Place_Trust","Tree","Felicity",3,"Inanimate_Nature"
"16091",567,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
"16092",567,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"16093",567,"1_Place_Trust","Pizza","Felicity",5,"Food"
"16094",567,"1_Place_Trust","Cheese","Felicity",5,"Food"
"16095",567,"1_Place_Trust","Sandwich","Felicity",3,"Food"
"16096",567,"1_Place_Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
"16097",567,"1_Place_Trust","Sewing_Machine","Felicity",1,"Animate_Artifacts"
"16098",567,"1_Place_Trust","Photocopier","Felicity",1,"Animate_Artifacts"
"16099",567,"1_Place_Trust","Dog","Felicity",7,"Animals"
"16100",567,"1_Place_Trust","Lizard","Felicity",5,"Animals"
"16101",567,"1_Place_Trust","Gorilla","Felicity",7,"Animals"
"16102",567,"1_Place_Trust","Microsoft","Felicity",7,"Groups"
"16103",567,"1_Place_Trust","Government","Felicity",7,"Groups"
"16104",567,"1_Place_Trust","Newspaper","Felicity",7,"Groups"
"16105",567,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
"16106",567,"1_Place_Trust","Doctor","Sense1",7,"Humans"
"16107",567,"1_Place_Trust","Cashier","Sense2",7,"Humans"
"16108",567,"1_Place_Trust","Table","Sense3",5,"Inanimate_Artifiacts"
"16109",567,"1_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
"16110",567,"1_Place_Trust","Shelf","Sense5",5,"Inanimate_Artifiacts"
"16111",568,"2_Place_Trust","ChatGPT","Felicity",7,"AI"
"16112",568,"2_Place_Trust","LLM","Felicity",5,"AI"
"16113",568,"2_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
"16114",568,"2_Place_Trust","AI","Felicity",7,"AI"
"16115",568,"2_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
"16116",568,"2_Place_Trust","Robot","Felicity",6,"AI"
"16117",568,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
"16118",568,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
"16119",568,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"16120",568,"2_Place_Trust","Tree","Felicity",3,"Inanimate_Nature"
"16121",568,"2_Place_Trust","Moon","Felicity",3,"Inanimate_Nature"
"16122",568,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"16123",568,"2_Place_Trust","Pizza","Felicity",2,"Food"
"16124",568,"2_Place_Trust","Cheese","Felicity",3,"Food"
"16125",568,"2_Place_Trust","Sandwich","Felicity",3,"Food"
"16126",568,"2_Place_Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
"16127",568,"2_Place_Trust","Sewing_Machine","Felicity",7,"Animate_Artifacts"
"16128",568,"2_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
"16129",568,"2_Place_Trust","Dog","Felicity",6,"Animals"
"16130",568,"2_Place_Trust","Lizard","Felicity",5,"Animals"
"16131",568,"2_Place_Trust","Gorilla","Felicity",5,"Animals"
"16132",568,"2_Place_Trust","Microsoft","Felicity",6,"Groups"
"16133",568,"2_Place_Trust","Government","Felicity",7,"Groups"
"16134",568,"2_Place_Trust","Newspaper","Felicity",5,"Groups"
"16135",568,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
"16136",568,"2_Place_Trust","Doctor","Sense1",7,"Humans"
"16137",568,"2_Place_Trust","Cashier","Sense2",7,"Humans"
"16138",568,"2_Place_Trust","Table","Sense3",4,"Inanimate_Artifiacts"
"16139",568,"2_Place_Trust","Chair","Sense4",4,"Inanimate_Artifiacts"
"16140",568,"2_Place_Trust","Shelf","Sense5",3,"Inanimate_Artifiacts"
"16141",569,"2_Place_Trust","ChatGPT","Felicity",5,"AI"
"16142",569,"2_Place_Trust","LLM","Felicity",1,"AI"
"16143",569,"2_Place_Trust","Self_Driving_Car","Felicity",4,"AI"
"16144",569,"2_Place_Trust","AI","Felicity",1,"AI"
"16145",569,"2_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
"16146",569,"2_Place_Trust","Robot","Felicity",7,"AI"
"16147",569,"2_Place_Trust","Rectangle","Felicity",3,"Abstract"
"16148",569,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
"16149",569,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"16150",569,"2_Place_Trust","Tree","Felicity",4,"Inanimate_Nature"
"16151",569,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
"16152",569,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"16153",569,"2_Place_Trust","Pizza","Felicity",1,"Food"
"16154",569,"2_Place_Trust","Cheese","Felicity",1,"Food"
"16155",569,"2_Place_Trust","Sandwich","Felicity",2,"Food"
"16156",569,"2_Place_Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
"16157",569,"2_Place_Trust","Sewing_Machine","Felicity",1,"Animate_Artifacts"
"16158",569,"2_Place_Trust","Photocopier","Felicity",6,"Animate_Artifacts"
"16159",569,"2_Place_Trust","Dog","Felicity",6,"Animals"
"16160",569,"2_Place_Trust","Lizard","Felicity",1,"Animals"
"16161",569,"2_Place_Trust","Gorilla","Felicity",1,"Animals"
"16162",569,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
"16163",569,"2_Place_Trust","Government","Felicity",7,"Groups"
"16164",569,"2_Place_Trust","Newspaper","Felicity",1,"Groups"
"16165",569,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
"16166",569,"2_Place_Trust","Doctor","Sense1",7,"Humans"
"16167",569,"2_Place_Trust","Cashier","Sense2",7,"Humans"
"16168",569,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
"16169",569,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
"16170",569,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
"16171",570,"1_Place_Trust","ChatGPT","Sense",7,"AI"
"16172",570,"1_Place_Trust","LLM","Sense",5,"AI"
"16173",570,"1_Place_Trust","Self_Driving_Car","Sense",7,"AI"
"16174",570,"1_Place_Trust","AI","Sense",7,"AI"
"16175",570,"1_Place_Trust","Amazon_Alexa","Sense",4,"AI"
"16176",570,"1_Place_Trust","Robot","Sense",7,"AI"
"16177",570,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
"16178",570,"1_Place_Trust","Number_5","Sense",2,"Abstract"
"16179",570,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
"16180",570,"1_Place_Trust","Tree","Sense",2,"Inanimate_Nature"
"16181",570,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
"16182",570,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
"16183",570,"1_Place_Trust","Pizza","Sense",1,"Food"
"16184",570,"1_Place_Trust","Cheese","Sense",1,"Food"
"16185",570,"1_Place_Trust","Sandwich","Sense",1,"Food"
"16186",570,"1_Place_Trust","Vending_Machine","Sense",2,"Animate_Artifacts"
"16187",570,"1_Place_Trust","Sewing_Machine","Sense",4,"Animate_Artifacts"
"16188",570,"1_Place_Trust","Photocopier","Sense",7,"Animate_Artifacts"
"16189",570,"1_Place_Trust","Dog","Sense",7,"Animals"
"16190",570,"1_Place_Trust","Lizard","Sense",7,"Animals"
"16191",570,"1_Place_Trust","Gorilla","Sense",7,"Animals"
"16192",570,"1_Place_Trust","Microsoft","Sense",7,"Groups"
"16193",570,"1_Place_Trust","Government","Sense",7,"Groups"
"16194",570,"1_Place_Trust","Newspaper","Sense",7,"Groups"
"16195",570,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"16196",570,"1_Place_Trust","Doctor","Sense",7,"Humans"
"16197",570,"1_Place_Trust","Cashier","Sense",7,"Humans"
"16198",570,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"16199",570,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
"16200",570,"1_Place_Trust","Shelf","Sense",4,"Inanimate_Artifiacts"
"16201",571,"2_Place_Trust","ChatGPT","Sense",5,"AI"
"16202",571,"2_Place_Trust","LLM","Sense",3,"AI"
"16203",571,"2_Place_Trust","Self_Driving_Car","Sense",3,"AI"
"16204",571,"2_Place_Trust","AI","Sense",5,"AI"
"16205",571,"2_Place_Trust","Amazon_Alexa","Sense",5,"AI"
"16206",571,"2_Place_Trust","Robot","Sense",5,"AI"
"16207",571,"2_Place_Trust","Rectangle","Sense",3,"Abstract"
"16208",571,"2_Place_Trust","Number_5","Sense",2,"Abstract"
"16209",571,"2_Place_Trust","Color_Blue","Sense",3,"Abstract"
"16210",571,"2_Place_Trust","Tree","Sense",3,"Inanimate_Nature"
"16211",571,"2_Place_Trust","Moon","Sense",3,"Inanimate_Nature"
"16212",571,"2_Place_Trust","Stone","Sense",2,"Inanimate_Nature"
"16213",571,"2_Place_Trust","Pizza","Sense",3,"Food"
"16214",571,"2_Place_Trust","Cheese","Sense",3,"Food"
"16215",571,"2_Place_Trust","Sandwich","Sense",3,"Food"
"16216",571,"2_Place_Trust","Vending_Machine","Sense",5,"Animate_Artifacts"
"16217",571,"2_Place_Trust","Sewing_Machine","Sense",5,"Animate_Artifacts"
"16218",571,"2_Place_Trust","Photocopier","Sense",5,"Animate_Artifacts"
"16219",571,"2_Place_Trust","Dog","Sense",3,"Animals"
"16220",571,"2_Place_Trust","Lizard","Sense",2,"Animals"
"16221",571,"2_Place_Trust","Gorilla","Sense",3,"Animals"
"16222",571,"2_Place_Trust","Microsoft","Sense",5,"Groups"
"16223",571,"2_Place_Trust","Government","Sense",5,"Groups"
"16224",571,"2_Place_Trust","Newspaper","Sense",5,"Groups"
"16225",571,"2_Place_Trust","My_Mother","Sense",6,"Humans"
"16226",571,"2_Place_Trust","Doctor","Sense",6,"Humans"
"16227",571,"2_Place_Trust","Cashier","Sense",5,"Humans"
"16228",571,"2_Place_Trust","Table","Sense",3,"Inanimate_Artifiacts"
"16229",571,"2_Place_Trust","Chair","Sense",3,"Inanimate_Artifiacts"
"16230",571,"2_Place_Trust","Shelf","Sense",5,"Inanimate_Artifiacts"
"16231",572,"Trustworthiness","ChatGPT","Sense",7,"AI"
"16232",572,"Trustworthiness","LLM","Sense",7,"AI"
"16233",572,"Trustworthiness","Self_Driving_Car","Sense",7,"AI"
"16234",572,"Trustworthiness","AI","Sense",7,"AI"
"16235",572,"Trustworthiness","Amazon_Alexa","Sense",7,"AI"
"16236",572,"Trustworthiness","Robot","Sense",7,"AI"
"16237",572,"Trustworthiness","Rectangle","Sense",1,"Abstract"
"16238",572,"Trustworthiness","Number_5","Sense",1,"Abstract"
"16239",572,"Trustworthiness","Color_Blue","Sense",4,"Abstract"
"16240",572,"Trustworthiness","Tree","Sense",4,"Inanimate_Nature"
"16241",572,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
"16242",572,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
"16243",572,"Trustworthiness","Pizza","Sense",1,"Food"
"16244",572,"Trustworthiness","Cheese","Sense",2,"Food"
"16245",572,"Trustworthiness","Sandwich","Sense",1,"Food"
"16246",572,"Trustworthiness","Vending_Machine","Sense",4,"Animate_Artifacts"
"16247",572,"Trustworthiness","Sewing_Machine","Sense",4,"Animate_Artifacts"
"16248",572,"Trustworthiness","Photocopier","Sense",7,"Animate_Artifacts"
"16249",572,"Trustworthiness","Dog","Sense",5,"Animals"
"16250",572,"Trustworthiness","Lizard","Sense",4,"Animals"
"16251",572,"Trustworthiness","Gorilla","Sense",4,"Animals"
"16252",572,"Trustworthiness","Microsoft","Sense",7,"Groups"
"16253",572,"Trustworthiness","Government","Sense",7,"Groups"
"16254",572,"Trustworthiness","Newspaper","Sense",7,"Groups"
"16255",572,"Trustworthiness","My_Mother","Sense",7,"Humans"
"16256",572,"Trustworthiness","Doctor","Sense",7,"Humans"
"16257",572,"Trustworthiness","Cashier","Sense",7,"Humans"
"16258",572,"Trustworthiness","Table","Sense",7,"Inanimate_Artifiacts"
"16259",572,"Trustworthiness","Chair","Sense",4,"Inanimate_Artifiacts"
"16260",572,"Trustworthiness","Shelf","Sense",6,"Inanimate_Artifiacts"
"16261",573,"2_Place_Trust","ChatGPT","Felicity",7,"AI"
"16262",573,"2_Place_Trust","LLM","Felicity",7,"AI"
"16263",573,"2_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
"16264",573,"2_Place_Trust","AI","Felicity",3,"AI"
"16265",573,"2_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
"16266",573,"2_Place_Trust","Robot","Felicity",7,"AI"
"16267",573,"2_Place_Trust","Rectangle","Felicity",5,"Abstract"
"16268",573,"2_Place_Trust","Number_5","Felicity",6,"Abstract"
"16269",573,"2_Place_Trust","Color_Blue","Felicity",5,"Abstract"
"16270",573,"2_Place_Trust","Tree","Felicity",7,"Inanimate_Nature"
"16271",573,"2_Place_Trust","Moon","Felicity",7,"Inanimate_Nature"
"16272",573,"2_Place_Trust","Stone","Felicity",5,"Inanimate_Nature"
"16273",573,"2_Place_Trust","Pizza","Felicity",5,"Food"
"16274",573,"2_Place_Trust","Cheese","Felicity",6,"Food"
"16275",573,"2_Place_Trust","Sandwich","Felicity",5,"Food"
"16276",573,"2_Place_Trust","Vending_Machine","Felicity",7,"Animate_Artifacts"
"16277",573,"2_Place_Trust","Sewing_Machine","Felicity",7,"Animate_Artifacts"
"16278",573,"2_Place_Trust","Photocopier","Felicity",7,"Animate_Artifacts"
