"PID","Trait","Item","Measure","Rating","Category"
517,"Good Intentions","Number_5","Felicity",2,"Abstract"
517,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
517,"Good Intentions","Tree","Felicity",1,"Inanimate_Nature"
517,"Good Intentions","Moon","Felicity",1,"Inanimate_Nature"
517,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
517,"Good Intentions","Pizza","Felicity",1,"Food"
517,"Good Intentions","Cheese","Felicity",1,"Food"
517,"Good Intentions","Sandwich","Felicity",1,"Food"
517,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
517,"Good Intentions","Sewing_Machine","Felicity",1,"Animate_Artifacts"
517,"Good Intentions","Photocopier","Felicity",1,"Animate_Artifacts"
517,"Good Intentions","Dog","Felicity",5,"Animals"
517,"Good Intentions","Lizard","Felicity",5,"Animals"
517,"Good Intentions","Gorilla","Felicity",5,"Animals"
517,"Good Intentions","Microsoft","Felicity",5,"Groups"
517,"Good Intentions","Government","Felicity",6,"Groups"
517,"Good Intentions","Newspaper","Felicity",2,"Groups"
517,"Good Intentions","My_Mother","Felicity",7,"Humans"
517,"Good Intentions","Doctor","Felicity",7,"Humans"
517,"Good Intentions","Cashier","Felicity",6,"Humans"
517,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
517,"Good Intentions","Chair","Felicity",3,"Inanimate_Artifiacts"
517,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
518,"Good Intentions","ChatGPT","Sense",4,"AI"
518,"Good Intentions","LLM","Sense",1,"AI"
518,"Good Intentions","Self_Driving_Car","Sense",2,"AI"
518,"Good Intentions","AI","Sense",4,"AI"
518,"Good Intentions","Amazon_Alexa","Sense",5,"AI"
518,"Good Intentions","Robot","Sense",3,"AI"
518,"Good Intentions","Rectangle","Sense",1,"Abstract"
518,"Good Intentions","Number_5","Sense",1,"Abstract"
518,"Good Intentions","Color_Blue","Sense",1,"Abstract"
518,"Good Intentions","Tree","Sense",1,"Inanimate_Nature"
518,"Good Intentions","Moon","Sense",1,"Inanimate_Nature"
518,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
518,"Good Intentions","Pizza","Sense",1,"Food"
518,"Good Intentions","Cheese","Sense",1,"Food"
518,"Good Intentions","Sandwich","Sense",1,"Food"
518,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
518,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
518,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
518,"Good Intentions","Dog","Sense",7,"Animals"
518,"Good Intentions","Lizard","Sense",7,"Animals"
518,"Good Intentions","Gorilla","Sense",7,"Animals"
518,"Good Intentions","Microsoft","Sense",5,"Groups"
518,"Good Intentions","Government","Sense",7,"Groups"
518,"Good Intentions","Newspaper","Sense",2,"Groups"
518,"Good Intentions","My_Mother","Sense",7,"Humans"
518,"Good Intentions","Doctor","Sense",7,"Humans"
518,"Good Intentions","Cashier","Sense",7,"Humans"
518,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
518,"Good Intentions","Chair","Sense",1,"Inanimate_Artifiacts"
518,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
519,"Trust","ChatGPT","Sense",7,"AI"
519,"Trust","LLM","Sense",3,"AI"
519,"Trust","Self_Driving_Car","Sense",7,"AI"
519,"Trust","AI","Sense",5,"AI"
519,"Trust","Amazon_Alexa","Sense",6,"AI"
519,"Trust","Robot","Sense",7,"AI"
519,"Trust","Rectangle","Sense",1,"Abstract"
519,"Trust","Number_5","Sense",1,"Abstract"
519,"Trust","Color_Blue","Sense",1,"Abstract"
519,"Trust","Tree","Sense",2,"Inanimate_Nature"
519,"Trust","Moon","Sense",3,"Inanimate_Nature"
519,"Trust","Stone","Sense",1,"Inanimate_Nature"
519,"Trust","Pizza","Sense",1,"Food"
519,"Trust","Cheese","Sense",1,"Food"
519,"Trust","Sandwich","Sense",2,"Food"
519,"Trust","Vending_Machine","Sense",1,"Animate_Artifacts"
519,"Trust","Sewing_Machine","Sense",2,"Animate_Artifacts"
519,"Trust","Photocopier","Sense",2,"Animate_Artifacts"
519,"Trust","Dog","Sense",7,"Animals"
519,"Trust","Lizard","Sense",1,"Animals"
519,"Trust","Gorilla","Sense",4,"Animals"
519,"Trust","Microsoft","Sense",6,"Groups"
519,"Trust","Government","Sense",7,"Groups"
519,"Trust","Newspaper","Sense",4,"Groups"
519,"Trust","My_Mother","Sense",7,"Humans"
519,"Trust","Doctor","Sense",7,"Humans"
519,"Trust","Cashier","Sense",7,"Humans"
519,"Trust","Table","Sense",4,"Inanimate_Artifiacts"
519,"Trust","Chair","Sense",5,"Inanimate_Artifiacts"
519,"Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
522,"Good Intentions","ChatGPT","Sense",6,"AI"
522,"Good Intentions","LLM","Sense",5,"AI"
522,"Good Intentions","Self_Driving_Car","Sense",3,"AI"
522,"Good Intentions","AI","Sense",7,"AI"
522,"Good Intentions","Amazon_Alexa","Sense",7,"AI"
522,"Good Intentions","Robot","Sense",7,"AI"
522,"Good Intentions","Rectangle","Sense",1,"Abstract"
522,"Good Intentions","Number_5","Sense",1,"Abstract"
522,"Good Intentions","Color_Blue","Sense",1,"Abstract"
522,"Good Intentions","Tree","Sense",2,"Inanimate_Nature"
522,"Good Intentions","Moon","Sense",2,"Inanimate_Nature"
522,"Good Intentions","Stone","Sense",3,"Inanimate_Nature"
522,"Good Intentions","Pizza","Sense",3,"Food"
522,"Good Intentions","Cheese","Sense",1,"Food"
522,"Good Intentions","Sandwich","Sense",5,"Food"
522,"Good Intentions","Vending_Machine","Sense",3,"Animate_Artifacts"
522,"Good Intentions","Sewing_Machine","Sense",2,"Animate_Artifacts"
522,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
522,"Good Intentions","Dog","Sense",7,"Animals"
522,"Good Intentions","Lizard","Sense",5,"Animals"
522,"Good Intentions","Gorilla","Sense",7,"Animals"
522,"Good Intentions","Microsoft","Sense",7,"Groups"
522,"Good Intentions","Government","Sense",7,"Groups"
522,"Good Intentions","Newspaper","Sense",7,"Groups"
522,"Good Intentions","My_Mother","Sense",7,"Humans"
522,"Good Intentions","Doctor","Sense",7,"Humans"
522,"Good Intentions","Cashier","Sense",7,"Humans"
522,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
522,"Good Intentions","Chair","Sense",2,"Inanimate_Artifiacts"
522,"Good Intentions","Shelf","Sense",2,"Inanimate_Artifiacts"
523,"Reliable","ChatGPT","Sense",7,"AI"
523,"Reliable","LLM","Sense",7,"AI"
523,"Reliable","Self_Driving_Car","Sense",7,"AI"
523,"Reliable","AI","Sense",7,"AI"
523,"Reliable","Amazon_Alexa","Sense",7,"AI"
523,"Reliable","Robot","Sense",7,"AI"
523,"Reliable","Rectangle","Sense",1,"Abstract"
523,"Reliable","Number_5","Sense",5,"Abstract"
523,"Reliable","Color_Blue","Sense",2,"Abstract"
523,"Reliable","Tree","Sense",3,"Inanimate_Nature"
523,"Reliable","Moon","Sense",3,"Inanimate_Nature"
523,"Reliable","Stone","Sense",1,"Inanimate_Nature"
523,"Reliable","Pizza","Sense",7,"Food"
523,"Reliable","Cheese","Sense",7,"Food"
523,"Reliable","Sandwich","Sense",7,"Food"
523,"Reliable","Vending_Machine","Sense",7,"Animate_Artifacts"
523,"Reliable","Sewing_Machine","Sense",7,"Animate_Artifacts"
523,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
523,"Reliable","Dog","Sense",7,"Animals"
523,"Reliable","Lizard","Sense",1,"Animals"
523,"Reliable","Gorilla","Sense",3,"Animals"
523,"Reliable","Microsoft","Sense",7,"Groups"
523,"Reliable","Government","Sense",7,"Groups"
523,"Reliable","Newspaper","Sense",5,"Groups"
523,"Reliable","My_Mother","Sense",7,"Humans"
523,"Reliable","Doctor","Sense",7,"Humans"
523,"Reliable","Cashier","Sense",7,"Humans"
523,"Reliable","Table","Sense",1,"Inanimate_Artifiacts"
523,"Reliable","Chair","Sense",6,"Inanimate_Artifiacts"
523,"Reliable","Shelf","Sense",7,"Inanimate_Artifiacts"
524,"Good Intentions","ChatGPT","Sense",4,"AI"
524,"Good Intentions","LLM","Sense",1,"AI"
524,"Good Intentions","Self_Driving_Car","Sense",1,"AI"
524,"Good Intentions","AI","Sense",6,"AI"
524,"Good Intentions","Amazon_Alexa","Sense",1,"AI"
524,"Good Intentions","Robot","Sense",6,"AI"
524,"Good Intentions","Rectangle","Sense",1,"Abstract"
524,"Good Intentions","Number_5","Sense",1,"Abstract"
524,"Good Intentions","Color_Blue","Sense",1,"Abstract"
524,"Good Intentions","Tree","Sense",1,"Inanimate_Nature"
524,"Good Intentions","Moon","Sense",1,"Inanimate_Nature"
524,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
524,"Good Intentions","Pizza","Sense",1,"Food"
524,"Good Intentions","Cheese","Sense",1,"Food"
524,"Good Intentions","Sandwich","Sense",1,"Food"
524,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
524,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
524,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
524,"Good Intentions","Dog","Sense",5,"Animals"
524,"Good Intentions","Lizard","Sense",2,"Animals"
524,"Good Intentions","Gorilla","Sense",3,"Animals"
524,"Good Intentions","Microsoft","Sense",5,"Groups"
524,"Good Intentions","Government","Sense",7,"Groups"
524,"Good Intentions","Newspaper","Sense",1,"Groups"
524,"Good Intentions","My_Mother","Sense",7,"Humans"
524,"Good Intentions","Doctor","Sense",7,"Humans"
524,"Good Intentions","Cashier","Sense",7,"Humans"
524,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
524,"Good Intentions","Chair","Sense",1,"Inanimate_Artifiacts"
524,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
525,"Good Intentions","ChatGPT","Sense",1,"AI"
525,"Good Intentions","LLM","Sense",7,"AI"
525,"Good Intentions","Self_Driving_Car","Sense",1,"AI"
525,"Good Intentions","AI","Sense",4,"AI"
525,"Good Intentions","Amazon_Alexa","Sense",1,"AI"
525,"Good Intentions","Robot","Sense",4,"AI"
525,"Good Intentions","Rectangle","Sense",1,"Abstract"
525,"Good Intentions","Number_5","Sense",1,"Abstract"
525,"Good Intentions","Color_Blue","Sense",1,"Abstract"
525,"Good Intentions","Tree","Sense",7,"Inanimate_Nature"
525,"Good Intentions","Moon","Sense",1,"Inanimate_Nature"
525,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
525,"Good Intentions","Pizza","Sense",1,"Food"
525,"Good Intentions","Cheese","Sense",1,"Food"
525,"Good Intentions","Sandwich","Sense",1,"Food"
525,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
525,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
525,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
525,"Good Intentions","Dog","Sense",7,"Animals"
525,"Good Intentions","Lizard","Sense",7,"Animals"
525,"Good Intentions","Gorilla","Sense",7,"Animals"
525,"Good Intentions","Microsoft","Sense",4,"Groups"
525,"Good Intentions","Government","Sense",7,"Groups"
525,"Good Intentions","Newspaper","Sense",7,"Groups"
525,"Good Intentions","My_Mother","Sense",7,"Humans"
525,"Good Intentions","Doctor","Sense",7,"Humans"
525,"Good Intentions","Cashier","Sense",7,"Humans"
525,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
525,"Good Intentions","Chair","Sense",1,"Inanimate_Artifiacts"
525,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
526,"Good Intentions","ChatGPT","Felicity",5,"AI"
526,"Good Intentions","LLM","Felicity",5,"AI"
526,"Good Intentions","Self_Driving_Car","Felicity",1,"AI"
526,"Good Intentions","AI","Felicity",5,"AI"
526,"Good Intentions","Amazon_Alexa","Felicity",5,"AI"
526,"Good Intentions","Robot","Felicity",4,"AI"
526,"Good Intentions","Rectangle","Felicity",1,"Abstract"
526,"Good Intentions","Number_5","Felicity",1,"Abstract"
526,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
526,"Good Intentions","Tree","Felicity",1,"Inanimate_Nature"
526,"Good Intentions","Moon","Felicity",1,"Inanimate_Nature"
526,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
526,"Good Intentions","Pizza","Felicity",1,"Food"
526,"Good Intentions","Cheese","Felicity",1,"Food"
526,"Good Intentions","Sandwich","Felicity",1,"Food"
526,"Good Intentions","Vending_Machine","Felicity",4,"Animate_Artifacts"
526,"Good Intentions","Sewing_Machine","Felicity",4,"Animate_Artifacts"
526,"Good Intentions","Photocopier","Felicity",4,"Animate_Artifacts"
526,"Good Intentions","Dog","Felicity",7,"Animals"
526,"Good Intentions","Lizard","Felicity",5,"Animals"
526,"Good Intentions","Gorilla","Felicity",6,"Animals"
526,"Good Intentions","Microsoft","Felicity",7,"Groups"
526,"Good Intentions","Government","Felicity",7,"Groups"
526,"Good Intentions","Newspaper","Felicity",1,"Groups"
526,"Good Intentions","My_Mother","Felicity",7,"Humans"
526,"Good Intentions","Doctor","Felicity",7,"Humans"
526,"Good Intentions","Cashier","Felicity",7,"Humans"
526,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
526,"Good Intentions","Chair","Felicity",1,"Inanimate_Artifiacts"
526,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
527,"Reliable","ChatGPT","Felicity",6,"AI"
527,"Reliable","LLM","Felicity",1,"AI"
527,"Reliable","Self_Driving_Car","Felicity",5,"AI"
527,"Reliable","AI","Felicity",7,"AI"
527,"Reliable","Amazon_Alexa","Felicity",6,"AI"
527,"Reliable","Robot","Felicity",5,"AI"
527,"Reliable","Rectangle","Felicity",1,"Abstract"
527,"Reliable","Number_5","Felicity",2,"Abstract"
527,"Reliable","Color_Blue","Felicity",1,"Abstract"
527,"Reliable","Tree","Felicity",2,"Inanimate_Nature"
527,"Reliable","Moon","Felicity",2,"Inanimate_Nature"
527,"Reliable","Stone","Felicity",1,"Inanimate_Nature"
527,"Reliable","Pizza","Felicity",1,"Food"
527,"Reliable","Cheese","Felicity",3,"Food"
527,"Reliable","Sandwich","Felicity",1,"Food"
527,"Reliable","Vending_Machine","Felicity",6,"Animate_Artifacts"
527,"Reliable","Sewing_Machine","Felicity",6,"Animate_Artifacts"
527,"Reliable","Photocopier","Felicity",6,"Animate_Artifacts"
527,"Reliable","Dog","Felicity",4,"Animals"
527,"Reliable","Lizard","Felicity",1,"Animals"
527,"Reliable","Gorilla","Felicity",2,"Animals"
527,"Reliable","Microsoft","Felicity",6,"Groups"
527,"Reliable","Government","Felicity",3,"Groups"
527,"Reliable","Newspaper","Felicity",4,"Groups"
527,"Reliable","My_Mother","Felicity",7,"Humans"
527,"Reliable","Doctor","Felicity",6,"Humans"
527,"Reliable","Cashier","Felicity",6,"Humans"
527,"Reliable","Table","Felicity",1,"Inanimate_Artifiacts"
527,"Reliable","Chair","Felicity",1,"Inanimate_Artifiacts"
527,"Reliable","Shelf","Felicity",3,"Inanimate_Artifiacts"
528,"Good Intentions","ChatGPT","Sense",7,"AI"
528,"Good Intentions","LLM","Sense",1,"AI"
528,"Good Intentions","Self_Driving_Car","Sense",7,"AI"
528,"Good Intentions","AI","Sense",5,"AI"
528,"Good Intentions","Amazon_Alexa","Sense",7,"AI"
528,"Good Intentions","Robot","Sense",5,"AI"
528,"Good Intentions","Rectangle","Sense",1,"Abstract"
528,"Good Intentions","Number_5","Sense",7,"Abstract"
528,"Good Intentions","Color_Blue","Sense",1,"Abstract"
528,"Good Intentions","Tree","Sense",7,"Inanimate_Nature"
528,"Good Intentions","Moon","Sense",7,"Inanimate_Nature"
528,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
528,"Good Intentions","Pizza","Sense",1,"Food"
528,"Good Intentions","Cheese","Sense",2,"Food"
528,"Good Intentions","Sandwich","Sense",1,"Food"
528,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
528,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
528,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
528,"Good Intentions","Dog","Sense",7,"Animals"
528,"Good Intentions","Lizard","Sense",7,"Animals"
528,"Good Intentions","Gorilla","Sense",7,"Animals"
528,"Good Intentions","Microsoft","Sense",7,"Groups"
528,"Good Intentions","Government","Sense",6,"Groups"
528,"Good Intentions","Newspaper","Sense",7,"Groups"
528,"Good Intentions","My_Mother","Sense",7,"Humans"
528,"Good Intentions","Doctor","Sense",7,"Humans"
528,"Good Intentions","Cashier","Sense",7,"Humans"
528,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
528,"Good Intentions","Chair","Sense",4,"Inanimate_Artifiacts"
528,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
529,"Trust","ChatGPT","Felicity",6,"AI"
529,"Trust","LLM","Felicity",5,"AI"
529,"Trust","Self_Driving_Car","Felicity",6,"AI"
529,"Trust","AI","Felicity",6,"AI"
529,"Trust","Amazon_Alexa","Felicity",6,"AI"
529,"Trust","Robot","Felicity",6,"AI"
529,"Trust","Rectangle","Felicity",2,"Abstract"
529,"Trust","Number_5","Felicity",2,"Abstract"
529,"Trust","Color_Blue","Felicity",2,"Abstract"
529,"Trust","Tree","Felicity",2,"Inanimate_Nature"
529,"Trust","Moon","Felicity",2,"Inanimate_Nature"
529,"Trust","Stone","Felicity",2,"Inanimate_Nature"
529,"Trust","Pizza","Felicity",2,"Food"
529,"Trust","Cheese","Felicity",3,"Food"
529,"Trust","Sandwich","Felicity",2,"Food"
529,"Trust","Vending_Machine","Felicity",3,"Animate_Artifacts"
529,"Trust","Sewing_Machine","Felicity",3,"Animate_Artifacts"
529,"Trust","Photocopier","Felicity",5,"Animate_Artifacts"
529,"Trust","Dog","Felicity",5,"Animals"
529,"Trust","Lizard","Felicity",4,"Animals"
529,"Trust","Gorilla","Felicity",4,"Animals"
529,"Trust","Microsoft","Felicity",7,"Groups"
529,"Trust","Government","Felicity",7,"Groups"
529,"Trust","Newspaper","Felicity",6,"Groups"
529,"Trust","My_Mother","Felicity",7,"Humans"
529,"Trust","Doctor","Felicity",7,"Humans"
529,"Trust","Cashier","Felicity",6,"Humans"
529,"Trust","Table","Felicity",4,"Inanimate_Artifiacts"
529,"Trust","Chair","Felicity",4,"Inanimate_Artifiacts"
529,"Trust","Shelf","Felicity",4,"Inanimate_Artifiacts"
530,"Good Intentions","ChatGPT","Sense",1,"AI"
530,"Good Intentions","LLM","Sense",1,"AI"
530,"Good Intentions","Self_Driving_Car","Sense",1,"AI"
530,"Good Intentions","AI","Sense",1,"AI"
530,"Good Intentions","Amazon_Alexa","Sense",1,"AI"
530,"Good Intentions","Robot","Sense",1,"AI"
530,"Good Intentions","Rectangle","Sense",1,"Abstract"
530,"Good Intentions","Number_5","Sense",1,"Abstract"
530,"Good Intentions","Color_Blue","Sense",1,"Abstract"
530,"Good Intentions","Tree","Sense",1,"Inanimate_Nature"
530,"Good Intentions","Moon","Sense",1,"Inanimate_Nature"
530,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
530,"Good Intentions","Pizza","Sense",1,"Food"
530,"Good Intentions","Cheese","Sense",1,"Food"
530,"Good Intentions","Sandwich","Sense",1,"Food"
530,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
530,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
530,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
530,"Good Intentions","Dog","Sense",2,"Animals"
530,"Good Intentions","Lizard","Sense",1,"Animals"
530,"Good Intentions","Gorilla","Sense",2,"Animals"
530,"Good Intentions","Microsoft","Sense",2,"Groups"
530,"Good Intentions","Government","Sense",7,"Groups"
530,"Good Intentions","Newspaper","Sense",4,"Groups"
530,"Good Intentions","My_Mother","Sense",7,"Humans"
530,"Good Intentions","Doctor","Sense",7,"Humans"
530,"Good Intentions","Cashier","Sense",7,"Humans"
530,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
530,"Good Intentions","Chair","Sense",1,"Inanimate_Artifiacts"
530,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
531,"Reliable","ChatGPT","Felicity",7,"AI"
531,"Reliable","LLM","Felicity",7,"AI"
531,"Reliable","Self_Driving_Car","Felicity",7,"AI"
531,"Reliable","AI","Felicity",6,"AI"
531,"Reliable","Amazon_Alexa","Felicity",7,"AI"
531,"Reliable","Robot","Felicity",7,"AI"
531,"Reliable","Rectangle","Felicity",2,"Abstract"
531,"Reliable","Number_5","Felicity",1,"Abstract"
531,"Reliable","Color_Blue","Felicity",1,"Abstract"
531,"Reliable","Tree","Felicity",1,"Inanimate_Nature"
531,"Reliable","Moon","Felicity",1,"Inanimate_Nature"
531,"Reliable","Stone","Felicity",2,"Inanimate_Nature"
531,"Reliable","Pizza","Felicity",2,"Food"
531,"Reliable","Cheese","Felicity",2,"Food"
531,"Reliable","Sandwich","Felicity",2,"Food"
531,"Reliable","Vending_Machine","Felicity",7,"Animate_Artifacts"
531,"Reliable","Sewing_Machine","Felicity",7,"Animate_Artifacts"
531,"Reliable","Photocopier","Felicity",7,"Animate_Artifacts"
531,"Reliable","Dog","Felicity",2,"Animals"
531,"Reliable","Lizard","Felicity",2,"Animals"
531,"Reliable","Gorilla","Felicity",2,"Animals"
531,"Reliable","Microsoft","Felicity",7,"Groups"
531,"Reliable","Government","Felicity",7,"Groups"
531,"Reliable","Newspaper","Felicity",7,"Groups"
531,"Reliable","My_Mother","Felicity",7,"Humans"
531,"Reliable","Doctor","Felicity",7,"Humans"
531,"Reliable","Cashier","Felicity",7,"Humans"
531,"Reliable","Table","Felicity",6,"Inanimate_Artifiacts"
531,"Reliable","Chair","Felicity",6,"Inanimate_Artifiacts"
531,"Reliable","Shelf","Felicity",4,"Inanimate_Artifiacts"
533,"Good Intentions","ChatGPT","Sense",1,"AI"
533,"Good Intentions","LLM","Sense",2,"AI"
533,"Good Intentions","Self_Driving_Car","Sense",4,"AI"
533,"Good Intentions","AI","Sense",4,"AI"
533,"Good Intentions","Amazon_Alexa","Sense",4,"AI"
533,"Good Intentions","Robot","Sense",4,"AI"
533,"Good Intentions","Rectangle","Sense",1,"Abstract"
533,"Good Intentions","Number_5","Sense",1,"Abstract"
533,"Good Intentions","Color_Blue","Sense",2,"Abstract"
533,"Good Intentions","Tree","Sense",3,"Inanimate_Nature"
533,"Good Intentions","Moon","Sense",2,"Inanimate_Nature"
533,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
533,"Good Intentions","Pizza","Sense",1,"Food"
533,"Good Intentions","Cheese","Sense",1,"Food"
533,"Good Intentions","Sandwich","Sense",1,"Food"
533,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
533,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
533,"Good Intentions","Photocopier","Sense",7,"Animate_Artifacts"
533,"Good Intentions","Dog","Sense",7,"Animals"
533,"Good Intentions","Lizard","Sense",6,"Animals"
533,"Good Intentions","Gorilla","Sense",5,"Animals"
533,"Good Intentions","Microsoft","Sense",2,"Groups"
533,"Good Intentions","Government","Sense",7,"Groups"
533,"Good Intentions","Newspaper","Sense",5,"Groups"
533,"Good Intentions","My_Mother","Sense",7,"Humans"
533,"Good Intentions","Doctor","Sense",7,"Humans"
533,"Good Intentions","Cashier","Sense",7,"Humans"
533,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
533,"Good Intentions","Chair","Sense",1,"Inanimate_Artifiacts"
533,"Good Intentions","Shelf","Sense",7,"Inanimate_Artifiacts"
534,"Trust","ChatGPT","Sense",7,"AI"
534,"Trust","LLM","Sense",5,"AI"
534,"Trust","Self_Driving_Car","Sense",7,"AI"
534,"Trust","AI","Sense",6,"AI"
534,"Trust","Amazon_Alexa","Sense",6,"AI"
534,"Trust","Robot","Sense",6,"AI"
534,"Trust","Rectangle","Sense",1,"Abstract"
534,"Trust","Number_5","Sense",2,"Abstract"
534,"Trust","Color_Blue","Sense",2,"Abstract"
534,"Trust","Tree","Sense",2,"Inanimate_Nature"
534,"Trust","Moon","Sense",1,"Inanimate_Nature"
534,"Trust","Stone","Sense",1,"Inanimate_Nature"
534,"Trust","Pizza","Sense",2,"Food"
534,"Trust","Cheese","Sense",1,"Food"
534,"Trust","Sandwich","Sense",2,"Food"
534,"Trust","Vending_Machine","Sense",1,"Animate_Artifacts"
534,"Trust","Sewing_Machine","Sense",2,"Animate_Artifacts"
534,"Trust","Photocopier","Sense",1,"Animate_Artifacts"
534,"Trust","Dog","Sense",6,"Animals"
534,"Trust","Lizard","Sense",5,"Animals"
534,"Trust","Gorilla","Sense",5,"Animals"
534,"Trust","Microsoft","Sense",7,"Groups"
534,"Trust","Government","Sense",7,"Groups"
534,"Trust","Newspaper","Sense",7,"Groups"
534,"Trust","My_Mother","Sense",7,"Humans"
534,"Trust","Doctor","Sense",7,"Humans"
534,"Trust","Cashier","Sense",6,"Humans"
534,"Trust","Table","Sense",2,"Inanimate_Artifiacts"
534,"Trust","Chair","Sense",5,"Inanimate_Artifiacts"
534,"Trust","Shelf","Sense",5,"Inanimate_Artifiacts"
535,"Trust","ChatGPT","Sense",2,"AI"
535,"Trust","LLM","Sense",3,"AI"
535,"Trust","Self_Driving_Car","Sense",3,"AI"
535,"Trust","AI","Sense",3,"AI"
535,"Trust","Amazon_Alexa","Sense",2,"AI"
535,"Trust","Robot","Sense",3,"AI"
535,"Trust","Rectangle","Sense",1,"Abstract"
535,"Trust","Number_5","Sense",1,"Abstract"
535,"Trust","Color_Blue","Sense",2,"Abstract"
535,"Trust","Tree","Sense",3,"Inanimate_Nature"
535,"Trust","Moon","Sense",1,"Inanimate_Nature"
535,"Trust","Stone","Sense",1,"Inanimate_Nature"
535,"Trust","Pizza","Sense",2,"Food"
535,"Trust","Cheese","Sense",1,"Food"
535,"Trust","Sandwich","Sense",1,"Food"
535,"Trust","Vending_Machine","Sense",2,"Animate_Artifacts"
535,"Trust","Sewing_Machine","Sense",3,"Animate_Artifacts"
535,"Trust","Photocopier","Sense",3,"Animate_Artifacts"
535,"Trust","Dog","Sense",7,"Animals"
535,"Trust","Lizard","Sense",6,"Animals"
535,"Trust","Gorilla","Sense",6,"Animals"
535,"Trust","Microsoft","Sense",4,"Groups"
535,"Trust","Government","Sense",6,"Groups"
535,"Trust","Newspaper","Sense",4,"Groups"
535,"Trust","My_Mother","Sense",7,"Humans"
535,"Trust","Doctor","Sense",7,"Humans"
535,"Trust","Cashier","Sense",7,"Humans"
535,"Trust","Table","Sense",2,"Inanimate_Artifiacts"
535,"Trust","Chair","Sense",5,"Inanimate_Artifiacts"
535,"Trust","Shelf","Sense",3,"Inanimate_Artifiacts"
536,"Trust","ChatGPT","Felicity",7,"AI"
536,"Trust","LLM","Felicity",5,"AI"
536,"Trust","Self_Driving_Car","Felicity",7,"AI"
536,"Trust","AI","Felicity",7,"AI"
536,"Trust","Amazon_Alexa","Felicity",7,"AI"
536,"Trust","Robot","Felicity",7,"AI"
536,"Trust","Rectangle","Felicity",1,"Abstract"
536,"Trust","Number_5","Felicity",1,"Abstract"
536,"Trust","Color_Blue","Felicity",1,"Abstract"
536,"Trust","Tree","Felicity",3,"Inanimate_Nature"
536,"Trust","Moon","Felicity",1,"Inanimate_Nature"
536,"Trust","Stone","Felicity",1,"Inanimate_Nature"
536,"Trust","Pizza","Felicity",1,"Food"
536,"Trust","Cheese","Felicity",1,"Food"
536,"Trust","Sandwich","Felicity",3,"Food"
536,"Trust","Vending_Machine","Felicity",7,"Animate_Artifacts"
